group,category,"report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,region,"sale Type",application,freight,quality,grade,"other Grades","price Unit","lot Desc",organic,origin,package,"volume Unit","price min","price max","mostly low price","mostly high price","report narrative","commodity narrative","secondary source info",methodology
Reggianito,"Hard Products",12/30/2019,12/30/2019,"12/31/2019 09:55:00",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Import,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,Argentina,N/A,"Mixed Lots (1000-5000 pounds)",3.29,4.78,,,N/A,"The German cheese market is stable in this holiday week. Sliced cheese manufacturing remains active, whereas sales have slowed down temporarily as the holiday needs have been met. Stocks of sliced cheese, although low, have started to build up little by little since last week. Market participants expect the increase in stocks will help meet customers' needs in the coming weeks when normal activities resume, without putting any pressure to sell on processors. In the U.S., domestic prices for blue, gorgonzola, parmesan, and Romano have increased $.0250, whereas the prices of all other cheese types in the table below are unchanged from the previous week.",N/A,"Information for the period December 30, 2019 -  January 3, 2020, issued weekly"
"Sardo Romano","Hard Products",12/30/2019,12/30/2019,"12/31/2019 09:55:00",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Import,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,Argentina,N/A,"Mixed Lots (1000-5000 pounds)",2.85,4.78,,,N/A,"The German cheese market is stable in this holiday week. Sliced cheese manufacturing remains active, whereas sales have slowed down temporarily as the holiday needs have been met. Stocks of sliced cheese, although low, have started to build up little by little since last week. Market participants expect the increase in stocks will help meet customers' needs in the coming weeks when normal activities resume, without putting any pressure to sell on processors. In the U.S., domestic prices for blue, gorgonzola, parmesan, and Romano have increased $.0250, whereas the prices of all other cheese types in the table below are unchanged from the previous week.",N/A,"Information for the period December 30, 2019 -  January 3, 2020, issued weekly"
Swiss,"Hard Products",12/30/2019,12/30/2019,"12/31/2019 09:55:00",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Import,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,Finland,N/A,"Mixed Lots (1000-5000 pounds)",2.67,2.93,,,N/A,"The German cheese market is stable in this holiday week. Sliced cheese manufacturing remains active, whereas sales have slowed down temporarily as the holiday needs have been met. Stocks of sliced cheese, although low, have started to build up little by little since last week. Market participants expect the increase in stocks will help meet customers' needs in the coming weeks when normal activities resume, without putting any pressure to sell on processors. In the U.S., domestic prices for blue, gorgonzola, parmesan, and Romano have increased $.0250, whereas the prices of all other cheese types in the table below are unchanged from the previous week.",N/A,"Information for the period December 30, 2019 -  January 3, 2020, issued weekly"
Blue,"Hard Products",12/30/2019,12/30/2019,"12/31/2019 09:55:00",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Domestic,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",2.345,3.8325,,,N/A,"The German cheese market is stable in this holiday week. Sliced cheese manufacturing remains active, whereas sales have slowed down temporarily as the holiday needs have been met. Stocks of sliced cheese, although low, have started to build up little by little since last week. Market participants expect the increase in stocks will help meet customers' needs in the coming weeks when normal activities resume, without putting any pressure to sell on processors. In the U.S., domestic prices for blue, gorgonzola, parmesan, and Romano have increased $.0250, whereas the prices of all other cheese types in the table below are unchanged from the previous week.",N/A,"Information for the period December 30, 2019 -  January 3, 2020, issued weekly"
Blue,"Hard Products",12/30/2019,12/30/2019,"12/31/2019 09:55:00",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Import,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",2.64,5.23,,,N/A,"The German cheese market is stable in this holiday week. Sliced cheese manufacturing remains active, whereas sales have slowed down temporarily as the holiday needs have been met. Stocks of sliced cheese, although low, have started to build up little by little since last week. Market participants expect the increase in stocks will help meet customers' needs in the coming weeks when normal activities resume, without putting any pressure to sell on processors. In the U.S., domestic prices for blue, gorgonzola, parmesan, and Romano have increased $.0250, whereas the prices of all other cheese types in the table below are unchanged from the previous week.",N/A,"Information for the period December 30, 2019 -  January 3, 2020, issued weekly"
Gorgonzola,"Hard Products",12/30/2019,12/30/2019,"12/31/2019 09:55:00",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Domestic,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",2.8525,3.57,,,N/A,"The German cheese market is stable in this holiday week. Sliced cheese manufacturing remains active, whereas sales have slowed down temporarily as the holiday needs have been met. Stocks of sliced cheese, although low, have started to build up little by little since last week. Market participants expect the increase in stocks will help meet customers' needs in the coming weeks when normal activities resume, without putting any pressure to sell on processors. In the U.S., domestic prices for blue, gorgonzola, parmesan, and Romano have increased $.0250, whereas the prices of all other cheese types in the table below are unchanged from the previous week.",N/A,"Information for the period December 30, 2019 -  January 3, 2020, issued weekly"
Gorgonzola,"Hard Products",12/30/2019,12/30/2019,"12/31/2019 09:55:00",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Import,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",3.69,5.74,,,N/A,"The German cheese market is stable in this holiday week. Sliced cheese manufacturing remains active, whereas sales have slowed down temporarily as the holiday needs have been met. Stocks of sliced cheese, although low, have started to build up little by little since last week. Market participants expect the increase in stocks will help meet customers' needs in the coming weeks when normal activities resume, without putting any pressure to sell on processors. In the U.S., domestic prices for blue, gorgonzola, parmesan, and Romano have increased $.0250, whereas the prices of all other cheese types in the table below are unchanged from the previous week.",N/A,"Information for the period December 30, 2019 -  January 3, 2020, issued weekly"
Jarlsberg,"Hard Products",12/30/2019,12/30/2019,"12/31/2019 09:55:00",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Import,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",2.95,6.45,,,N/A,"The German cheese market is stable in this holiday week. Sliced cheese manufacturing remains active, whereas sales have slowed down temporarily as the holiday needs have been met. Stocks of sliced cheese, although low, have started to build up little by little since last week. Market participants expect the increase in stocks will help meet customers' needs in the coming weeks when normal activities resume, without putting any pressure to sell on processors. In the U.S., domestic prices for blue, gorgonzola, parmesan, and Romano have increased $.0250, whereas the prices of all other cheese types in the table below are unchanged from the previous week.",N/A,"Information for the period December 30, 2019 -  January 3, 2020, issued weekly"
Parmesan,"Hard Products",12/30/2019,12/30/2019,"12/31/2019 09:55:00",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Domestic,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",3.7325,5.8225,,,N/A,"The German cheese market is stable in this holiday week. Sliced cheese manufacturing remains active, whereas sales have slowed down temporarily as the holiday needs have been met. Stocks of sliced cheese, although low, have started to build up little by little since last week. Market participants expect the increase in stocks will help meet customers' needs in the coming weeks when normal activities resume, without putting any pressure to sell on processors. In the U.S., domestic prices for blue, gorgonzola, parmesan, and Romano have increased $.0250, whereas the prices of all other cheese types in the table below are unchanged from the previous week.",N/A,"Information for the period December 30, 2019 -  January 3, 2020, issued weekly"
Romano,"Hard Products",12/30/2019,12/30/2019,"12/31/2019 09:55:00",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Domestic,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",3.535,5.69,,,N/A,"The German cheese market is stable in this holiday week. Sliced cheese manufacturing remains active, whereas sales have slowed down temporarily as the holiday needs have been met. Stocks of sliced cheese, although low, have started to build up little by little since last week. Market participants expect the increase in stocks will help meet customers' needs in the coming weeks when normal activities resume, without putting any pressure to sell on processors. In the U.S., domestic prices for blue, gorgonzola, parmesan, and Romano have increased $.0250, whereas the prices of all other cheese types in the table below are unchanged from the previous week.",N/A,"Information for the period December 30, 2019 -  January 3, 2020, issued weekly"
