group,category,"report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,region,"sale Type",application,freight,quality,grade,"other Grades","price Unit","lot Desc",organic,origin,package,"volume Unit","price min","price max","mostly low price","mostly high price","report narrative","commodity narrative","secondary source info",methodology
Swiss,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Import,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,Finland,N/A,"Mixed Lots (1000-5000 pounds)",2.67,2.93,,,,"Retail demand remains busy for cheesemakers ahead of the autumn holidays. Inflation continues to affect individual customer purchasing ability, though, as private label cheeses have continued to garner more interest from retailers. Export movements from western and northern European countries into southern European countries have slowed, despite the holidays. Supplies are noted as mixed across the region, but generally balanced. Contractual talks for 2023 are ongoing, and prices are firming based on increasing logistical costs year over year.   

United States domestic cheese prices decreased $.0500 for blue, gorgonzola, parmesan and romano. All other prices are unchanged.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Swiss,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Domestic,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",4.025,4.35,,,,"Retail demand remains busy for cheesemakers ahead of the autumn holidays. Inflation continues to affect individual customer purchasing ability, though, as private label cheeses have continued to garner more interest from retailers. Export movements from western and northern European countries into southern European countries have slowed, despite the holidays. Supplies are noted as mixed across the region, but generally balanced. Contractual talks for 2023 are ongoing, and prices are firming based on increasing logistical costs year over year.   

United States domestic cheese prices decreased $.0500 for blue, gorgonzola, parmesan and romano. All other prices are unchanged.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Blue,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Domestic,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",2.3225,3.81,,,,"Retail demand remains busy for cheesemakers ahead of the autumn holidays. Inflation continues to affect individual customer purchasing ability, though, as private label cheeses have continued to garner more interest from retailers. Export movements from western and northern European countries into southern European countries have slowed, despite the holidays. Supplies are noted as mixed across the region, but generally balanced. Contractual talks for 2023 are ongoing, and prices are firming based on increasing logistical costs year over year.   

United States domestic cheese prices decreased $.0500 for blue, gorgonzola, parmesan and romano. All other prices are unchanged.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Blue,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Import,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",2.64,5.23,,,,"Retail demand remains busy for cheesemakers ahead of the autumn holidays. Inflation continues to affect individual customer purchasing ability, though, as private label cheeses have continued to garner more interest from retailers. Export movements from western and northern European countries into southern European countries have slowed, despite the holidays. Supplies are noted as mixed across the region, but generally balanced. Contractual talks for 2023 are ongoing, and prices are firming based on increasing logistical costs year over year.   

United States domestic cheese prices decreased $.0500 for blue, gorgonzola, parmesan and romano. All other prices are unchanged.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Gorgonzola,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Domestic,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",2.83,3.5475,,,,"Retail demand remains busy for cheesemakers ahead of the autumn holidays. Inflation continues to affect individual customer purchasing ability, though, as private label cheeses have continued to garner more interest from retailers. Export movements from western and northern European countries into southern European countries have slowed, despite the holidays. Supplies are noted as mixed across the region, but generally balanced. Contractual talks for 2023 are ongoing, and prices are firming based on increasing logistical costs year over year.   

United States domestic cheese prices decreased $.0500 for blue, gorgonzola, parmesan and romano. All other prices are unchanged.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Gorgonzola,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Import,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",3.69,5.74,,,,"Retail demand remains busy for cheesemakers ahead of the autumn holidays. Inflation continues to affect individual customer purchasing ability, though, as private label cheeses have continued to garner more interest from retailers. Export movements from western and northern European countries into southern European countries have slowed, despite the holidays. Supplies are noted as mixed across the region, but generally balanced. Contractual talks for 2023 are ongoing, and prices are firming based on increasing logistical costs year over year.   

United States domestic cheese prices decreased $.0500 for blue, gorgonzola, parmesan and romano. All other prices are unchanged.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Parmesan,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Domestic,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",3.71,5.8,,,,"Retail demand remains busy for cheesemakers ahead of the autumn holidays. Inflation continues to affect individual customer purchasing ability, though, as private label cheeses have continued to garner more interest from retailers. Export movements from western and northern European countries into southern European countries have slowed, despite the holidays. Supplies are noted as mixed across the region, but generally balanced. Contractual talks for 2023 are ongoing, and prices are firming based on increasing logistical costs year over year.   

United States domestic cheese prices decreased $.0500 for blue, gorgonzola, parmesan and romano. All other prices are unchanged.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Romano,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Domestic,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",3.5125,5.6675,,,,"Retail demand remains busy for cheesemakers ahead of the autumn holidays. Inflation continues to affect individual customer purchasing ability, though, as private label cheeses have continued to garner more interest from retailers. Export movements from western and northern European countries into southern European countries have slowed, despite the holidays. Supplies are noted as mixed across the region, but generally balanced. Contractual talks for 2023 are ongoing, and prices are firming based on increasing logistical costs year over year.   

United States domestic cheese prices decreased $.0500 for blue, gorgonzola, parmesan and romano. All other prices are unchanged.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
"Sardo Romano","Hard Products",10/31/2022,10/31/2022,"11/02/2022 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Import,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,Argentina,N/A,"Mixed Lots (1000-5000 pounds)",2.85,4.78,,,,"Retail demand remains busy for cheesemakers ahead of the autumn holidays. Inflation continues to affect individual customer purchasing ability, though, as private label cheeses have continued to garner more interest from retailers. Export movements from western and northern European countries into southern European countries have slowed, despite the holidays. Supplies are noted as mixed across the region, but generally balanced. Contractual talks for 2023 are ongoing, and prices are firming based on increasing logistical costs year over year.   

United States domestic cheese prices decreased $.0500 for blue, gorgonzola, parmesan and romano. All other prices are unchanged.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Reggianito,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1092,MD_DA811,"Cheese - Foreign Type",Final,Dairy,"New York",Wholesale,Import,"Free on Board - Distributor's Dock",N/A,N/A,N/A,"Dollars per Pound",,N/A,Argentina,N/A,"Mixed Lots (1000-5000 pounds)",3.29,4.78,,,,"Retail demand remains busy for cheesemakers ahead of the autumn holidays. Inflation continues to affect individual customer purchasing ability, though, as private label cheeses have continued to garner more interest from retailers. Export movements from western and northern European countries into southern European countries have slowed, despite the holidays. Supplies are noted as mixed across the region, but generally balanced. Contractual talks for 2023 are ongoing, and prices are firming based on increasing logistical costs year over year.   

United States domestic cheese prices decreased $.0500 for blue, gorgonzola, parmesan and romano. All other prices are unchanged.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
