group,category,"report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,region,"sale Type",application,freight,quality,grade,"other Grades","price Unit","lot Desc",organic,origin,package,"volume Unit","price min","price max","mostly low price","mostly high price","report narrative","commodity narrative","secondary source info",methodology
Cheddar,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"40 pound Block","Mixed Lots (1000-5000 pounds)",2.32,2.6075,,,N/A,"In the Northeast, milk supplies are available for Class III production. Cheesemaking is active in the region, although some facilities will take a production break for the holiday. Inventories are sturdy, and cheese is available for spot and contract needs. Retail sales are strong; recent reports suggest grocery shoppers still have healthy appetites for cheese. As Omicron variant uncertainties persist and case counts climb, food service demand is said to be faltering. Spot market activities have been quieter during year-end, holiday-shortened trading weeks. Through Tuesday of this week, cheddar block prices shifted higher on the CME group, while barrel prices sank beneath last week’s average.

In the Northeast, wholesale cheese prices for both cheddar and Muenster are down $0.0575, and process cheese prices decreased $0.0150. Grade A Swiss prices are unchanged this week.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Muenster,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",2.3075,2.6575,,,N/A,"In the Northeast, milk supplies are available for Class III production. Cheesemaking is active in the region, although some facilities will take a production break for the holiday. Inventories are sturdy, and cheese is available for spot and contract needs. Retail sales are strong; recent reports suggest grocery shoppers still have healthy appetites for cheese. As Omicron variant uncertainties persist and case counts climb, food service demand is said to be faltering. Spot market activities have been quieter during year-end, holiday-shortened trading weeks. Through Tuesday of this week, cheddar block prices shifted higher on the CME group, while barrel prices sank beneath last week’s average.

In the Northeast, wholesale cheese prices for both cheddar and Muenster are down $0.0575, and process cheese prices decreased $0.0150. Grade A Swiss prices are unchanged this week.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
"Process American","Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"5 pound Sliced","Mixed Lots (1000-5000 pounds)",1.74,2.22,,,N/A,"In the Northeast, milk supplies are available for Class III production. Cheesemaking is active in the region, although some facilities will take a production break for the holiday. Inventories are sturdy, and cheese is available for spot and contract needs. Retail sales are strong; recent reports suggest grocery shoppers still have healthy appetites for cheese. As Omicron variant uncertainties persist and case counts climb, food service demand is said to be faltering. Spot market activities have been quieter during year-end, holiday-shortened trading weeks. Through Tuesday of this week, cheddar block prices shifted higher on the CME group, while barrel prices sank beneath last week’s average.

In the Northeast, wholesale cheese prices for both cheddar and Muenster are down $0.0575, and process cheese prices decreased $0.0150. Grade A Swiss prices are unchanged this week.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Swiss,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10-14 pound Cuts","Mixed Lots (1000-5000 pounds)",3.31,5.6325,,,N/A,"In the Northeast, milk supplies are available for Class III production. Cheesemaking is active in the region, although some facilities will take a production break for the holiday. Inventories are sturdy, and cheese is available for spot and contract needs. Retail sales are strong; recent reports suggest grocery shoppers still have healthy appetites for cheese. As Omicron variant uncertainties persist and case counts climb, food service demand is said to be faltering. Spot market activities have been quieter during year-end, holiday-shortened trading weeks. Through Tuesday of this week, cheddar block prices shifted higher on the CME group, while barrel prices sank beneath last week’s average.

In the Northeast, wholesale cheese prices for both cheddar and Muenster are down $0.0575, and process cheese prices decreased $0.0150. Grade A Swiss prices are unchanged this week.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Cheddar,"Hard Products",12/20/2021,12/20/2021,"12/22/2021 09:55:04",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"40 pound Block","Mixed Lots (1000-5000 pounds)",2.3775,2.665,,,N/A,"Steady milk supplies are clearing to Class III. Production is active for cheddar, provolone, and mozzarella, but some Northeastern cheesemakers will pause operations over the holiday. Cheese inventories are ample. Retail sales remain strong. Many grocery chains are offering cheese promotions in weekly advertisements. Food service demand is a little softer. Educational institutions are closing for winter breaks, and eatery traffic is said to be down as would-be diners face Omicron variant uncertainties and strengthening safety measures/restrictions in some areas. Additionally, recent reports indicate that some restauranteurs are limiting services or temporarily closing locations amid the dual challenges of staffing shortages and rising COVID case counts. Contacts describe lighter spot market activities this trading week, but barrel and block prices shifted lower on the CME group on Monday. 

In the Northeast, wholesale cheese prices for both cheddar and Muenster are up $0.0750, but process cheese prices decreased $0.0225. Grade A Swiss prices are unchanged this week.",N/A,"Information for the period December 20 - 24, 2021, issued weekly"
Muenster,"Hard Products",12/20/2021,12/20/2021,"12/22/2021 09:55:04",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",2.365,2.715,,,N/A,"Steady milk supplies are clearing to Class III. Production is active for cheddar, provolone, and mozzarella, but some Northeastern cheesemakers will pause operations over the holiday. Cheese inventories are ample. Retail sales remain strong. Many grocery chains are offering cheese promotions in weekly advertisements. Food service demand is a little softer. Educational institutions are closing for winter breaks, and eatery traffic is said to be down as would-be diners face Omicron variant uncertainties and strengthening safety measures/restrictions in some areas. Additionally, recent reports indicate that some restauranteurs are limiting services or temporarily closing locations amid the dual challenges of staffing shortages and rising COVID case counts. Contacts describe lighter spot market activities this trading week, but barrel and block prices shifted lower on the CME group on Monday. 

In the Northeast, wholesale cheese prices for both cheddar and Muenster are up $0.0750, but process cheese prices decreased $0.0225. Grade A Swiss prices are unchanged this week.",N/A,"Information for the period December 20 - 24, 2021, issued weekly"
"Process American","Hard Products",12/20/2021,12/20/2021,"12/22/2021 09:55:04",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"5 pound Sliced","Mixed Lots (1000-5000 pounds)",1.755,2.235,,,N/A,"Steady milk supplies are clearing to Class III. Production is active for cheddar, provolone, and mozzarella, but some Northeastern cheesemakers will pause operations over the holiday. Cheese inventories are ample. Retail sales remain strong. Many grocery chains are offering cheese promotions in weekly advertisements. Food service demand is a little softer. Educational institutions are closing for winter breaks, and eatery traffic is said to be down as would-be diners face Omicron variant uncertainties and strengthening safety measures/restrictions in some areas. Additionally, recent reports indicate that some restauranteurs are limiting services or temporarily closing locations amid the dual challenges of staffing shortages and rising COVID case counts. Contacts describe lighter spot market activities this trading week, but barrel and block prices shifted lower on the CME group on Monday. 

In the Northeast, wholesale cheese prices for both cheddar and Muenster are up $0.0750, but process cheese prices decreased $0.0225. Grade A Swiss prices are unchanged this week.",N/A,"Information for the period December 20 - 24, 2021, issued weekly"
Swiss,"Hard Products",12/20/2021,12/20/2021,"12/22/2021 09:55:04",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10-14 pound Cuts","Mixed Lots (1000-5000 pounds)",3.31,5.6325,,,N/A,"Steady milk supplies are clearing to Class III. Production is active for cheddar, provolone, and mozzarella, but some Northeastern cheesemakers will pause operations over the holiday. Cheese inventories are ample. Retail sales remain strong. Many grocery chains are offering cheese promotions in weekly advertisements. Food service demand is a little softer. Educational institutions are closing for winter breaks, and eatery traffic is said to be down as would-be diners face Omicron variant uncertainties and strengthening safety measures/restrictions in some areas. Additionally, recent reports indicate that some restauranteurs are limiting services or temporarily closing locations amid the dual challenges of staffing shortages and rising COVID case counts. Contacts describe lighter spot market activities this trading week, but barrel and block prices shifted lower on the CME group on Monday. 

In the Northeast, wholesale cheese prices for both cheddar and Muenster are up $0.0750, but process cheese prices decreased $0.0225. Grade A Swiss prices are unchanged this week.",N/A,"Information for the period December 20 - 24, 2021, issued weekly"
Cheddar,"Hard Products",12/13/2021,12/13/2021,"12/15/2021 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"40 pound Block","Mixed Lots (1000-5000 pounds)",2.3025,2.59,,,N/A,"Milk supplies are tighter in the Northeast, but steady volumes are clearing to Class III. Cheesemakers are keeping active production schedules. Cheese inventories are available to meet steady to stronger demand across sectors. Food service orders are fairly firm for now. Some sources suggest, however, that restaurant dine-in numbers may be starting to waver ever so slightly as Omicron uncertainties loom. Retail cheese sales are healthy. Some grocery stores are featuring various cheese promotions in weekly circulars, and recent reports indicate that more cheese is moving through checkout lines this holiday season than in 2019 or 2020. Cheddar block prices climbed higher on the CME group through Tuesday of this week, while barrel prices have slipped beneath last week’s average price. 

In the Northeast, wholesale cheese prices for both cheddar and Muenster are down $0.0100, but process cheese prices increased $0.0875. The Grade A Swiss prices are unchanged this week.",N/A,"Information for the period December 13 - 17, 2021, issued weekly"
Muenster,"Hard Products",12/13/2021,12/13/2021,"12/15/2021 09:55:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",2.29,2.64,,,N/A,"Milk supplies are tighter in the Northeast, but steady volumes are clearing to Class III. Cheesemakers are keeping active production schedules. Cheese inventories are available to meet steady to stronger demand across sectors. Food service orders are fairly firm for now. Some sources suggest, however, that restaurant dine-in numbers may be starting to waver ever so slightly as Omicron uncertainties loom. Retail cheese sales are healthy. Some grocery stores are featuring various cheese promotions in weekly circulars, and recent reports indicate that more cheese is moving through checkout lines this holiday season than in 2019 or 2020. Cheddar block prices climbed higher on the CME group through Tuesday of this week, while barrel prices have slipped beneath last week’s average price. 

In the Northeast, wholesale cheese prices for both cheddar and Muenster are down $0.0100, but process cheese prices increased $0.0875. The Grade A Swiss prices are unchanged this week.",N/A,"Information for the period December 13 - 17, 2021, issued weekly"
