group,category,"report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,region,"sale Type",application,freight,quality,grade,"other Grades","price Unit","lot Desc",organic,origin,package,"volume Unit","price min","price max","mostly low price","mostly high price","report narrative","commodity narrative","secondary source info",methodology
Blue,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",2.505,3.5725,,,N/A,"Some Midwestern cheesemakers are very busy during the holiday season as spot milk prices are falling at somewhat strong discounts, which are expected in the culminating weeks of any year. Spot milk prices are from $4 to $2 under at report time. Although discounted, spot milk is somewhat pricey compared to the final week in 2020. Last year's spot milk prices reached $10 under Class III during week 53. Cheese demand has maintained strength coming into the holiday season. Now, there are some questions as to how cheese stocks will hold up once customers come back to the table in early 2022. Despite a relatively large gap between block and barrel prices on the CME, there are some near term bullish market undertones according to cheese market actors. 

Midwestern wholesale prices are unchanged for Swiss cuts, down $.0150 for barrels and down $.0575 for all other types.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Brick,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",2.235,2.66,,,N/A,"Some Midwestern cheesemakers are very busy during the holiday season as spot milk prices are falling at somewhat strong discounts, which are expected in the culminating weeks of any year. Spot milk prices are from $4 to $2 under at report time. Although discounted, spot milk is somewhat pricey compared to the final week in 2020. Last year's spot milk prices reached $10 under Class III during week 53. Cheese demand has maintained strength coming into the holiday season. Now, there are some questions as to how cheese stocks will hold up once customers come back to the table in early 2022. Despite a relatively large gap between block and barrel prices on the CME, there are some near term bullish market undertones according to cheese market actors. 

Midwestern wholesale prices are unchanged for Swiss cuts, down $.0150 for barrels and down $.0575 for all other types.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Muenster,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",2.235,2.66,,,N/A,"Some Midwestern cheesemakers are very busy during the holiday season as spot milk prices are falling at somewhat strong discounts, which are expected in the culminating weeks of any year. Spot milk prices are from $4 to $2 under at report time. Although discounted, spot milk is somewhat pricey compared to the final week in 2020. Last year's spot milk prices reached $10 under Class III during week 53. Cheese demand has maintained strength coming into the holiday season. Now, there are some questions as to how cheese stocks will hold up once customers come back to the table in early 2022. Despite a relatively large gap between block and barrel prices on the CME, there are some near term bullish market undertones according to cheese market actors. 

Midwestern wholesale prices are unchanged for Swiss cuts, down $.0150 for barrels and down $.0575 for all other types.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
"Process American","Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pound Loaf","Mixed Lots (1000-5000 pounds)",1.725,2.085,,,N/A,"Some Midwestern cheesemakers are very busy during the holiday season as spot milk prices are falling at somewhat strong discounts, which are expected in the culminating weeks of any year. Spot milk prices are from $4 to $2 under at report time. Although discounted, spot milk is somewhat pricey compared to the final week in 2020. Last year's spot milk prices reached $10 under Class III during week 53. Cheese demand has maintained strength coming into the holiday season. Now, there are some questions as to how cheese stocks will hold up once customers come back to the table in early 2022. Despite a relatively large gap between block and barrel prices on the CME, there are some near term bullish market undertones according to cheese market actors. 

Midwestern wholesale prices are unchanged for Swiss cuts, down $.0150 for barrels and down $.0575 for all other types.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Mozzarella,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5-6 pounds","Mixed Lots (1000-5000 pounds)",2.035,2.98,,,N/A,"Some Midwestern cheesemakers are very busy during the holiday season as spot milk prices are falling at somewhat strong discounts, which are expected in the culminating weeks of any year. Spot milk prices are from $4 to $2 under at report time. Although discounted, spot milk is somewhat pricey compared to the final week in 2020. Last year's spot milk prices reached $10 under Class III during week 53. Cheese demand has maintained strength coming into the holiday season. Now, there are some questions as to how cheese stocks will hold up once customers come back to the table in early 2022. Despite a relatively large gap between block and barrel prices on the CME, there are some near term bullish market undertones according to cheese market actors. 

Midwestern wholesale prices are unchanged for Swiss cuts, down $.0150 for barrels and down $.0575 for all other types.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
"Monterey Jack","Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"10 pounds","Mixed Lots (1000-5000 pounds)",2.21,2.415,,,N/A,"Some Midwestern cheesemakers are very busy during the holiday season as spot milk prices are falling at somewhat strong discounts, which are expected in the culminating weeks of any year. Spot milk prices are from $4 to $2 under at report time. Although discounted, spot milk is somewhat pricey compared to the final week in 2020. Last year's spot milk prices reached $10 under Class III during week 53. Cheese demand has maintained strength coming into the holiday season. Now, there are some questions as to how cheese stocks will hold up once customers come back to the table in early 2022. Despite a relatively large gap between block and barrel prices on the CME, there are some near term bullish market undertones according to cheese market actors. 

Midwestern wholesale prices are unchanged for Swiss cuts, down $.0150 for barrels and down $.0575 for all other types.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Swiss,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"6-9 pound Cuts","Mixed Lots (1000-5000 pounds)",2.825,2.9425,,,N/A,"Some Midwestern cheesemakers are very busy during the holiday season as spot milk prices are falling at somewhat strong discounts, which are expected in the culminating weeks of any year. Spot milk prices are from $4 to $2 under at report time. Although discounted, spot milk is somewhat pricey compared to the final week in 2020. Last year's spot milk prices reached $10 under Class III during week 53. Cheese demand has maintained strength coming into the holiday season. Now, there are some questions as to how cheese stocks will hold up once customers come back to the table in early 2022. Despite a relatively large gap between block and barrel prices on the CME, there are some near term bullish market undertones according to cheese market actors. 

Midwestern wholesale prices are unchanged for Swiss cuts, down $.0150 for barrels and down $.0575 for all other types.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Cheddar,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"40 pound Block","Mixed Lots (1000-5000 pounds)",1.9575,2.3575,,,N/A,"Some Midwestern cheesemakers are very busy during the holiday season as spot milk prices are falling at somewhat strong discounts, which are expected in the culminating weeks of any year. Spot milk prices are from $4 to $2 under at report time. Although discounted, spot milk is somewhat pricey compared to the final week in 2020. Last year's spot milk prices reached $10 under Class III during week 53. Cheese demand has maintained strength coming into the holiday season. Now, there are some questions as to how cheese stocks will hold up once customers come back to the table in early 2022. Despite a relatively large gap between block and barrel prices on the CME, there are some near term bullish market undertones according to cheese market actors. 

Midwestern wholesale prices are unchanged for Swiss cuts, down $.0150 for barrels and down $.0575 for all other types.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Blue,"Hard Products",12/20/2021,12/20/2021,"12/22/2021 09:55:05",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",2.5625,3.63,,,N/A,"Midwestern cheesemakers reported spot milk prices at expected discounts, below $1-under Class III, but compared to the holiday week last year (week 52), milk is notably less available; prices were as low as $8.50 under on the DMN report from December 23rd, 2020. Demand for cheese has been very steady in recent weeks/months. Some curd producers reported taking advantage of a slower ordering week to work on plant maintenance. Employee numbers are fair, although some plant managers continue to report that they are not comfortable with current shifts, and a lot of attending employees are working long days. Cheese availability is balanced to tight in the region. Cheese price movements are somewhat steady this week, but the large gap remains. Market participants say the $.20+ price gap between blocks and barrels on the CME leaves near term bullishness in doubt. 

Midwestern wholesale prices are unchanged for Swiss cuts, down $.0225 for barrels, but up $.0750 for all other types.",N/A,"Information for the period December 20 - 24, 2021, issued weekly"
Brick,"Hard Products",12/20/2021,12/20/2021,"12/22/2021 09:55:05",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",2.2925,2.7175,,,N/A,"Midwestern cheesemakers reported spot milk prices at expected discounts, below $1-under Class III, but compared to the holiday week last year (week 52), milk is notably less available; prices were as low as $8.50 under on the DMN report from December 23rd, 2020. Demand for cheese has been very steady in recent weeks/months. Some curd producers reported taking advantage of a slower ordering week to work on plant maintenance. Employee numbers are fair, although some plant managers continue to report that they are not comfortable with current shifts, and a lot of attending employees are working long days. Cheese availability is balanced to tight in the region. Cheese price movements are somewhat steady this week, but the large gap remains. Market participants say the $.20+ price gap between blocks and barrels on the CME leaves near term bullishness in doubt. 

Midwestern wholesale prices are unchanged for Swiss cuts, down $.0225 for barrels, but up $.0750 for all other types.",N/A,"Information for the period December 20 - 24, 2021, issued weekly"
