group,category,"report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,region,"sale Type",application,freight,quality,grade,"other Grades","price Unit","lot Desc",organic,origin,package,"volume Unit","price min","price max","mostly low price","mostly high price","report narrative","commodity narrative","secondary source info",methodology
Cheddar,"Hard Products",12/31/2018,12/31/2018,"01/02/2019 09:34:19",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"40 pound Block","Mixed Lots (1000-5000 pounds)",1.8275,2.1125,,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct

Cheese makers are currently receiving higher milk intakes this week. Bottlers continue to cancel orders due to many schools being closed at this time. Cheese production schedules are mostly full. Inventories are growing at a steady rate. Moreover, supplies are adequate for customers' needs. Spot trading activity is slower currently as many market participants are starting on Q1 2019 contracts. Northeast wholesale cheese prices for cheddar and Muenster shifted down by $0.0350, also process cheese prices moved down by $0.0250. The Grade A Swiss price is unchanged this week.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/28/2018 to 1/3/2018

Cheese 8 oz. Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
 Organic                   n.a.          n.a.        n.a.
 Conventional             $1.92         $2.19       $2.17

Regional (Conventional)  Wtd. Ave.       Low         High
 Northeast                $2.14         $1.77       $3.00
 Southeast                $1.75         $1.23       $2.50

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
 Organic                   n.a.          n.a.        n.a.
 Conventional             $2.14         $2.07       $2.12

Regional (Conventional)  Wtd. Ave.       Low         High
 Northeast                $2.01         $1.99       $2.19
 Southeast                $2.12         $1.88       $2.99",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
Muenster,"Hard Products",12/31/2018,12/31/2018,"01/02/2019 09:34:19",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",1.8125,2.1625,,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct

Cheese makers are currently receiving higher milk intakes this week. Bottlers continue to cancel orders due to many schools being closed at this time. Cheese production schedules are mostly full. Inventories are growing at a steady rate. Moreover, supplies are adequate for customers' needs. Spot trading activity is slower currently as many market participants are starting on Q1 2019 contracts. Northeast wholesale cheese prices for cheddar and Muenster shifted down by $0.0350, also process cheese prices moved down by $0.0250. The Grade A Swiss price is unchanged this week.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/28/2018 to 1/3/2018

Cheese 8 oz. Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
 Organic                   n.a.          n.a.        n.a.
 Conventional             $1.92         $2.19       $2.17

Regional (Conventional)  Wtd. Ave.       Low         High
 Northeast                $2.14         $1.77       $3.00
 Southeast                $1.75         $1.23       $2.50

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
 Organic                   n.a.          n.a.        n.a.
 Conventional             $2.14         $2.07       $2.12

Regional (Conventional)  Wtd. Ave.       Low         High
 Northeast                $2.01         $1.99       $2.19
 Southeast                $2.12         $1.88       $2.99",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
"Process American","Hard Products",12/31/2018,12/31/2018,"01/02/2019 09:34:19",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"5 pound Sliced","Mixed Lots (1000-5000 pounds)",1.4225,1.9025,,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct

Cheese makers are currently receiving higher milk intakes this week. Bottlers continue to cancel orders due to many schools being closed at this time. Cheese production schedules are mostly full. Inventories are growing at a steady rate. Moreover, supplies are adequate for customers' needs. Spot trading activity is slower currently as many market participants are starting on Q1 2019 contracts. Northeast wholesale cheese prices for cheddar and Muenster shifted down by $0.0350, also process cheese prices moved down by $0.0250. The Grade A Swiss price is unchanged this week.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/28/2018 to 1/3/2018

Cheese 8 oz. Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
 Organic                   n.a.          n.a.        n.a.
 Conventional             $1.92         $2.19       $2.17

Regional (Conventional)  Wtd. Ave.       Low         High
 Northeast                $2.14         $1.77       $3.00
 Southeast                $1.75         $1.23       $2.50

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
 Organic                   n.a.          n.a.        n.a.
 Conventional             $2.14         $2.07       $2.12

Regional (Conventional)  Wtd. Ave.       Low         High
 Northeast                $2.01         $1.99       $2.19
 Southeast                $2.12         $1.88       $2.99",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
Swiss,"Hard Products",12/31/2018,12/31/2018,"01/02/2019 09:34:19",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10-14 pound Cuts","Mixed Lots (1000-5000 pounds)",3.2375,3.56,,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct

Cheese makers are currently receiving higher milk intakes this week. Bottlers continue to cancel orders due to many schools being closed at this time. Cheese production schedules are mostly full. Inventories are growing at a steady rate. Moreover, supplies are adequate for customers' needs. Spot trading activity is slower currently as many market participants are starting on Q1 2019 contracts. Northeast wholesale cheese prices for cheddar and Muenster shifted down by $0.0350, also process cheese prices moved down by $0.0250. The Grade A Swiss price is unchanged this week.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/28/2018 to 1/3/2018

Cheese 8 oz. Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
 Organic                   n.a.          n.a.        n.a.
 Conventional             $1.92         $2.19       $2.17

Regional (Conventional)  Wtd. Ave.       Low         High
 Northeast                $2.14         $1.77       $3.00
 Southeast                $1.75         $1.23       $2.50

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
 Organic                   n.a.          n.a.        n.a.
 Conventional             $2.14         $2.07       $2.12

Regional (Conventional)  Wtd. Ave.       Low         High
 Northeast                $2.01         $1.99       $2.19
 Southeast                $2.12         $1.88       $2.99",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
Cheddar,"Hard Products",12/24/2018,12/24/2018,"12/26/2018 09:53:15",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"40 pound Block","Mixed Lots (1000-5000 pounds)",1.8625,2.1475,,,N/A,"Cheese production schedules in the Northeast have increased currently, as bottling orders from educational institutions are decreased. Some operations are running at full capacity. Cheese supplies are steady to growing at this time. Customers' retail demands are fairly unchanged. Moreover, grocers continue to promote holiday cheese advertisements. Spot market trading activity is slower as market participants' cheese orders are fulfilled through the end of 2018. In the Northeast, wholesale cheese prices for cheddar and Muenster shifted up by $0.0450, also process cheese prices moved up by $0.0450. The Grade A Swiss price is steady this week.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/21/2018 to 12/27/2018

Cheese 8 oz. Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
  Organic                 n.a.          $4.99         n.a.
 Conventional            $2.19          $2.06        $2.20

Regional (Conventional)  Wtd. Ave.       Low          High
 Northeast               $2.17          $1.66        $3.99
 Southeast               $2.35          $1.66        $3.00
 

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
  Organic                n.a.           n.a.          n.a.
 Conventional            $2.07          $2.13        $2.08

Regional (Conventional)  Wtd. Ave.        Low         High
 Northeast               $2.00           $1.66       $2.99
 Southeast               $1.92           $1.66       $3.00","Cold Storage – Cheese Summary               
Released December 21, 2018, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA).

                                                                11/30/18
                 Stocks in all Warehouses (1,000 pounds)    as a percent of
Natural Cheese          11/30/17    10/31/18    11/30/18  11/30/17  10/31/18
Total natural cheese   1,258,630   1,370,107   1,352,815    107        99
                         
American, total          733,378     811,399     803,352    110        99
New England               63,112      77,066      66,598    106        86
Middle Atlantic           62,134      64,001      71,891    116       112
East North Central       305,905     330,830     325,303    106        98
West North Central       110,829     137,928     130,986    118        95
South Atlantic               632       1,093         961    152        88
East South Central        12,663      17,218      16,649    131        97
West South Central        10,530       5,845       5,933     56       102
Mountain                  54,801      63,388      66,721    122       105
Pacific                  112,772     114,030     118,310    105       104
                         
Swiss, total              24,933      29,882      28,972    116        97
                         
Other, total             500,319     528,826     520,491    104        98
New England                  882         908         636     72        70
Middle Atlantic           11,429      15,343      12,747    112        83
East North Central       328,774     362,399     358,768    109        99
West North Central        44,255      44,535      44,628    101       100
South Atlantic            29,600      23,693      21,542     73        91
East South Central        19,079      17,474      15,792     83        90
West South Central         1,112       2,902       2,390    215        82
Mountain                   7,466       2,218       2,375     32       107
Pacific                   57,722      59,354      61,613    107       104


November Records           Record High           Record Low
                     (1000 pounds)      Year  (1000 pounds)     Year
American               1,110,607        1983      25,625        1918
Swiss                     30,906        2012         845        1944
Other                    520,491        2018       2,473        1917
Total Natural Cheese   1,352,815        2018      37,473        1918","Information for the period December 24 - 28, 2018, issued weekly"
Muenster,"Hard Products",12/24/2018,12/24/2018,"12/26/2018 09:53:15",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",1.8475,2.1975,,,N/A,"Cheese production schedules in the Northeast have increased currently, as bottling orders from educational institutions are decreased. Some operations are running at full capacity. Cheese supplies are steady to growing at this time. Customers' retail demands are fairly unchanged. Moreover, grocers continue to promote holiday cheese advertisements. Spot market trading activity is slower as market participants' cheese orders are fulfilled through the end of 2018. In the Northeast, wholesale cheese prices for cheddar and Muenster shifted up by $0.0450, also process cheese prices moved up by $0.0450. The Grade A Swiss price is steady this week.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/21/2018 to 12/27/2018

Cheese 8 oz. Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
  Organic                 n.a.          $4.99         n.a.
 Conventional            $2.19          $2.06        $2.20

Regional (Conventional)  Wtd. Ave.       Low          High
 Northeast               $2.17          $1.66        $3.99
 Southeast               $2.35          $1.66        $3.00
 

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
  Organic                n.a.           n.a.          n.a.
 Conventional            $2.07          $2.13        $2.08

Regional (Conventional)  Wtd. Ave.        Low         High
 Northeast               $2.00           $1.66       $2.99
 Southeast               $1.92           $1.66       $3.00","Cold Storage – Cheese Summary               
Released December 21, 2018, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA).

                                                                11/30/18
                 Stocks in all Warehouses (1,000 pounds)    as a percent of
Natural Cheese          11/30/17    10/31/18    11/30/18  11/30/17  10/31/18
Total natural cheese   1,258,630   1,370,107   1,352,815    107        99
                         
American, total          733,378     811,399     803,352    110        99
New England               63,112      77,066      66,598    106        86
Middle Atlantic           62,134      64,001      71,891    116       112
East North Central       305,905     330,830     325,303    106        98
West North Central       110,829     137,928     130,986    118        95
South Atlantic               632       1,093         961    152        88
East South Central        12,663      17,218      16,649    131        97
West South Central        10,530       5,845       5,933     56       102
Mountain                  54,801      63,388      66,721    122       105
Pacific                  112,772     114,030     118,310    105       104
                         
Swiss, total              24,933      29,882      28,972    116        97
                         
Other, total             500,319     528,826     520,491    104        98
New England                  882         908         636     72        70
Middle Atlantic           11,429      15,343      12,747    112        83
East North Central       328,774     362,399     358,768    109        99
West North Central        44,255      44,535      44,628    101       100
South Atlantic            29,600      23,693      21,542     73        91
East South Central        19,079      17,474      15,792     83        90
West South Central         1,112       2,902       2,390    215        82
Mountain                   7,466       2,218       2,375     32       107
Pacific                   57,722      59,354      61,613    107       104


November Records           Record High           Record Low
                     (1000 pounds)      Year  (1000 pounds)     Year
American               1,110,607        1983      25,625        1918
Swiss                     30,906        2012         845        1944
Other                    520,491        2018       2,473        1917
Total Natural Cheese   1,352,815        2018      37,473        1918","Information for the period December 24 - 28, 2018, issued weekly"
"Process American","Hard Products",12/24/2018,12/24/2018,"12/26/2018 09:53:15",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"5 pound Sliced","Mixed Lots (1000-5000 pounds)",1.4475,1.9275,,,N/A,"Cheese production schedules in the Northeast have increased currently, as bottling orders from educational institutions are decreased. Some operations are running at full capacity. Cheese supplies are steady to growing at this time. Customers' retail demands are fairly unchanged. Moreover, grocers continue to promote holiday cheese advertisements. Spot market trading activity is slower as market participants' cheese orders are fulfilled through the end of 2018. In the Northeast, wholesale cheese prices for cheddar and Muenster shifted up by $0.0450, also process cheese prices moved up by $0.0450. The Grade A Swiss price is steady this week.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/21/2018 to 12/27/2018

Cheese 8 oz. Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
  Organic                 n.a.          $4.99         n.a.
 Conventional            $2.19          $2.06        $2.20

Regional (Conventional)  Wtd. Ave.       Low          High
 Northeast               $2.17          $1.66        $3.99
 Southeast               $2.35          $1.66        $3.00
 

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
  Organic                n.a.           n.a.          n.a.
 Conventional            $2.07          $2.13        $2.08

Regional (Conventional)  Wtd. Ave.        Low         High
 Northeast               $2.00           $1.66       $2.99
 Southeast               $1.92           $1.66       $3.00","Cold Storage – Cheese Summary               
Released December 21, 2018, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA).

                                                                11/30/18
                 Stocks in all Warehouses (1,000 pounds)    as a percent of
Natural Cheese          11/30/17    10/31/18    11/30/18  11/30/17  10/31/18
Total natural cheese   1,258,630   1,370,107   1,352,815    107        99
                         
American, total          733,378     811,399     803,352    110        99
New England               63,112      77,066      66,598    106        86
Middle Atlantic           62,134      64,001      71,891    116       112
East North Central       305,905     330,830     325,303    106        98
West North Central       110,829     137,928     130,986    118        95
South Atlantic               632       1,093         961    152        88
East South Central        12,663      17,218      16,649    131        97
West South Central        10,530       5,845       5,933     56       102
Mountain                  54,801      63,388      66,721    122       105
Pacific                  112,772     114,030     118,310    105       104
                         
Swiss, total              24,933      29,882      28,972    116        97
                         
Other, total             500,319     528,826     520,491    104        98
New England                  882         908         636     72        70
Middle Atlantic           11,429      15,343      12,747    112        83
East North Central       328,774     362,399     358,768    109        99
West North Central        44,255      44,535      44,628    101       100
South Atlantic            29,600      23,693      21,542     73        91
East South Central        19,079      17,474      15,792     83        90
West South Central         1,112       2,902       2,390    215        82
Mountain                   7,466       2,218       2,375     32       107
Pacific                   57,722      59,354      61,613    107       104


November Records           Record High           Record Low
                     (1000 pounds)      Year  (1000 pounds)     Year
American               1,110,607        1983      25,625        1918
Swiss                     30,906        2012         845        1944
Other                    520,491        2018       2,473        1917
Total Natural Cheese   1,352,815        2018      37,473        1918","Information for the period December 24 - 28, 2018, issued weekly"
Swiss,"Hard Products",12/24/2018,12/24/2018,"12/26/2018 09:53:15",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10-14 pound Cuts","Mixed Lots (1000-5000 pounds)",3.2375,3.56,,,N/A,"Cheese production schedules in the Northeast have increased currently, as bottling orders from educational institutions are decreased. Some operations are running at full capacity. Cheese supplies are steady to growing at this time. Customers' retail demands are fairly unchanged. Moreover, grocers continue to promote holiday cheese advertisements. Spot market trading activity is slower as market participants' cheese orders are fulfilled through the end of 2018. In the Northeast, wholesale cheese prices for cheddar and Muenster shifted up by $0.0450, also process cheese prices moved up by $0.0450. The Grade A Swiss price is steady this week.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/21/2018 to 12/27/2018

Cheese 8 oz. Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
  Organic                 n.a.          $4.99         n.a.
 Conventional            $2.19          $2.06        $2.20

Regional (Conventional)  Wtd. Ave.       Low          High
 Northeast               $2.17          $1.66        $3.99
 Southeast               $2.35          $1.66        $3.00
 

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
  Organic                n.a.           n.a.          n.a.
 Conventional            $2.07          $2.13        $2.08

Regional (Conventional)  Wtd. Ave.        Low         High
 Northeast               $2.00           $1.66       $2.99
 Southeast               $1.92           $1.66       $3.00","Cold Storage – Cheese Summary               
Released December 21, 2018, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA).

                                                                11/30/18
                 Stocks in all Warehouses (1,000 pounds)    as a percent of
Natural Cheese          11/30/17    10/31/18    11/30/18  11/30/17  10/31/18
Total natural cheese   1,258,630   1,370,107   1,352,815    107        99
                         
American, total          733,378     811,399     803,352    110        99
New England               63,112      77,066      66,598    106        86
Middle Atlantic           62,134      64,001      71,891    116       112
East North Central       305,905     330,830     325,303    106        98
West North Central       110,829     137,928     130,986    118        95
South Atlantic               632       1,093         961    152        88
East South Central        12,663      17,218      16,649    131        97
West South Central        10,530       5,845       5,933     56       102
Mountain                  54,801      63,388      66,721    122       105
Pacific                  112,772     114,030     118,310    105       104
                         
Swiss, total              24,933      29,882      28,972    116        97
                         
Other, total             500,319     528,826     520,491    104        98
New England                  882         908         636     72        70
Middle Atlantic           11,429      15,343      12,747    112        83
East North Central       328,774     362,399     358,768    109        99
West North Central        44,255      44,535      44,628    101       100
South Atlantic            29,600      23,693      21,542     73        91
East South Central        19,079      17,474      15,792     83        90
West South Central         1,112       2,902       2,390    215        82
Mountain                   7,466       2,218       2,375     32       107
Pacific                   57,722      59,354      61,613    107       104


November Records           Record High           Record Low
                     (1000 pounds)      Year  (1000 pounds)     Year
American               1,110,607        1983      25,625        1918
Swiss                     30,906        2012         845        1944
Other                    520,491        2018       2,473        1917
Total Natural Cheese   1,352,815        2018      37,473        1918","Information for the period December 24 - 28, 2018, issued weekly"
Cheddar,"Hard Products",12/17/2018,12/17/2018,"12/19/2018 09:48:55",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"40 pound Block","Mixed Lots (1000-5000 pounds)",1.8175,2.1025,,,N/A,"Cheese makers are receiving more milk this week, as bottlers have decreased their milk orders. A few operations are running full up until the holiday. Some plants will be shut down, but they will restart the following day. Cheese production is fairly strong in the East currently. Inventories are steady to increasing due to more milk available in the region. Retail demand is fairly stable. Moreover, grocers are actively promoting holiday advertisements. Trading activity is steady to lower as many market participants' needs are met for the end of the year. In the Northeast, wholesale cheese prices for cheddar and Muenster shifted up by $0.0075, moreover process cheese prices moved up by $0.0075. The Grade A Swiss price is unchanged this week.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/14/2018 to 12/20/2018
Cheese 8 oz. Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
 Organic                  $4.99          n.a.         n.a.
 Conventional             $2.06         $2.09        $2.13

Regional (Conventional)  Wtd. Ave.       Low          High
 Northeast                $2.20         $1.77        $3.50
 Southeast                $2.21         $1.50        $3.00
 

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
 Organic                   n.a.         $3.43         n.a.
 Conventional             $2.13         $2.15        $2.14

Regional (Conventional)  Wtd. Ave.        Low         High
 Northeast                $2.26         $1.88        $3.00
 Southeast                $2.16         $1.50        $3.39","This week, a cooperative export assistance program accepted requests for export assistance to sell 1.821 million pounds (1,294 metric tons) of cheese.","Information for the period December 17 - 21, 2018, issued weekly"
Muenster,"Hard Products",12/17/2018,12/17/2018,"12/19/2018 09:48:55",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1084,MD_DA810,"Cheese - Northeastern U.S.",Final,Dairy,Northeast,Wholesale,N/A,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,N/A,"Mixed Lots (1000-5000 pounds)",1.8025,2.1525,,,N/A,"Cheese makers are receiving more milk this week, as bottlers have decreased their milk orders. A few operations are running full up until the holiday. Some plants will be shut down, but they will restart the following day. Cheese production is fairly strong in the East currently. Inventories are steady to increasing due to more milk available in the region. Retail demand is fairly stable. Moreover, grocers are actively promoting holiday advertisements. Trading activity is steady to lower as many market participants' needs are met for the end of the year. In the Northeast, wholesale cheese prices for cheddar and Muenster shifted up by $0.0075, moreover process cheese prices moved up by $0.0075. The Grade A Swiss price is unchanged this week.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/14/2018 to 12/20/2018
Cheese 8 oz. Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
 Organic                  $4.99          n.a.         n.a.
 Conventional             $2.06         $2.09        $2.13

Regional (Conventional)  Wtd. Ave.       Low          High
 Northeast                $2.20         $1.77        $3.50
 Southeast                $2.21         $1.50        $3.00
 

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
 Organic                   n.a.         $3.43         n.a.
 Conventional             $2.13         $2.15        $2.14

Regional (Conventional)  Wtd. Ave.        Low         High
 Northeast                $2.26         $1.88        $3.00
 Southeast                $2.16         $1.50        $3.39","This week, a cooperative export assistance program accepted requests for export assistance to sell 1.821 million pounds (1,294 metric tons) of cheese.","Information for the period December 17 - 21, 2018, issued weekly"
