group,category,"report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,region,"sale Type",application,freight,quality,grade,"other Grades","price Unit","lot Desc",organic,origin,package,"volume Unit","price min","price max","mostly low price","mostly high price","report narrative","commodity narrative","secondary source info",methodology
Cheddar,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10 pound Cuts","Mixed Lots (1000-5000 pounds)",2.195,2.395,,,N/A,"In the West demand for cheese is steady in retail markets, while food service sales are declining. Contacts say that rising COVID cases in the region and winter school closures are contributing to a decline in food service purchasing. Demand for cheese in international markets is strong. The ongoing shortage of truck drivers has been exacerbated by the holidays and poor weather, increasing delays to deliveries of loads. Export loads of cheese are facing further delays due to port congestion. Spot availability for cheese barrels and blocks is unchanged. Milk is available for production in the region, though some contacts report difficulty with moving loads in areas hit with bad weather. End of year holidays, staffing shortages, and shipping delays are contributing to reduced cheese production schedules throughout the West. 


WESTERN WHOLESALE PRICE ADJUSTMENTS
In the West, wholesale prices are down $.0150 for process, and down $.0575 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Cheddar,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"40 pound Block","Mixed Lots (1000-5000 pounds)",1.9475,2.4375,,,N/A,"In the West demand for cheese is steady in retail markets, while food service sales are declining. Contacts say that rising COVID cases in the region and winter school closures are contributing to a decline in food service purchasing. Demand for cheese in international markets is strong. The ongoing shortage of truck drivers has been exacerbated by the holidays and poor weather, increasing delays to deliveries of loads. Export loads of cheese are facing further delays due to port congestion. Spot availability for cheese barrels and blocks is unchanged. Milk is available for production in the region, though some contacts report difficulty with moving loads in areas hit with bad weather. End of year holidays, staffing shortages, and shipping delays are contributing to reduced cheese production schedules throughout the West. 


WESTERN WHOLESALE PRICE ADJUSTMENTS
In the West, wholesale prices are down $.0150 for process, and down $.0575 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
"Monterey Jack","Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10 pounds","Mixed Lots (1000-5000 pounds)",2.1825,2.4575,,,N/A,"In the West demand for cheese is steady in retail markets, while food service sales are declining. Contacts say that rising COVID cases in the region and winter school closures are contributing to a decline in food service purchasing. Demand for cheese in international markets is strong. The ongoing shortage of truck drivers has been exacerbated by the holidays and poor weather, increasing delays to deliveries of loads. Export loads of cheese are facing further delays due to port congestion. Spot availability for cheese barrels and blocks is unchanged. Milk is available for production in the region, though some contacts report difficulty with moving loads in areas hit with bad weather. End of year holidays, staffing shortages, and shipping delays are contributing to reduced cheese production schedules throughout the West. 


WESTERN WHOLESALE PRICE ADJUSTMENTS
In the West, wholesale prices are down $.0150 for process, and down $.0575 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
"Process American","Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"5 pound Loaf","Mixed Lots (1000-5000 pounds)",1.7425,1.9975,,,N/A,"In the West demand for cheese is steady in retail markets, while food service sales are declining. Contacts say that rising COVID cases in the region and winter school closures are contributing to a decline in food service purchasing. Demand for cheese in international markets is strong. The ongoing shortage of truck drivers has been exacerbated by the holidays and poor weather, increasing delays to deliveries of loads. Export loads of cheese are facing further delays due to port congestion. Spot availability for cheese barrels and blocks is unchanged. Milk is available for production in the region, though some contacts report difficulty with moving loads in areas hit with bad weather. End of year holidays, staffing shortages, and shipping delays are contributing to reduced cheese production schedules throughout the West. 


WESTERN WHOLESALE PRICE ADJUSTMENTS
In the West, wholesale prices are down $.0150 for process, and down $.0575 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Swiss,"Hard Products",12/27/2021,12/27/2021,"12/29/2021 09:55:03",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"6-9 pound Cuts","Mixed Lots (1000-5000 pounds)",3.1175,3.5475,,,N/A,"In the West demand for cheese is steady in retail markets, while food service sales are declining. Contacts say that rising COVID cases in the region and winter school closures are contributing to a decline in food service purchasing. Demand for cheese in international markets is strong. The ongoing shortage of truck drivers has been exacerbated by the holidays and poor weather, increasing delays to deliveries of loads. Export loads of cheese are facing further delays due to port congestion. Spot availability for cheese barrels and blocks is unchanged. Milk is available for production in the region, though some contacts report difficulty with moving loads in areas hit with bad weather. End of year holidays, staffing shortages, and shipping delays are contributing to reduced cheese production schedules throughout the West. 


WESTERN WHOLESALE PRICE ADJUSTMENTS
In the West, wholesale prices are down $.0150 for process, and down $.0575 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period December 27 - 31, 2021, issued weekly"
Cheddar,"Hard Products",12/20/2021,12/20/2021,"12/22/2021 09:55:06",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10 pound Cuts","Mixed Lots (1000-5000 pounds)",2.2525,2.4525,,,N/A,"Demand for cheese is mixed; retail sales are steady while food service demand is declining. Contacts report that food service sales have softened as schools in the region are closing for winter break. International demand for cheese is strong, with contacts noting steady purchases of cheese for export to Asian markets. Deliveries continue to face delays in the region, due to port congestion and a shortage of truck drivers. Spot purchasers report no change in availability for either cheese barrels or blocks. Cheese market prices for both barrels and blocks have slid lower on the CME since last Wednesday. Some market participants are, reportedly, accepting lower prices to move loads before the end of the year. Cheesemakers say that milk is available for production in the region, though some are running decreased schedules around the end of year holidays.


WESTERN WHOLESALE PRICE ADJUSTMENTS
In the West, wholesale prices are down $.0225 for process, but up $.0750 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period December 20 - 24, 2021, issued weekly"
Cheddar,"Hard Products",12/20/2021,12/20/2021,"12/22/2021 09:55:06",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"40 pound Block","Mixed Lots (1000-5000 pounds)",2.005,2.495,,,N/A,"Demand for cheese is mixed; retail sales are steady while food service demand is declining. Contacts report that food service sales have softened as schools in the region are closing for winter break. International demand for cheese is strong, with contacts noting steady purchases of cheese for export to Asian markets. Deliveries continue to face delays in the region, due to port congestion and a shortage of truck drivers. Spot purchasers report no change in availability for either cheese barrels or blocks. Cheese market prices for both barrels and blocks have slid lower on the CME since last Wednesday. Some market participants are, reportedly, accepting lower prices to move loads before the end of the year. Cheesemakers say that milk is available for production in the region, though some are running decreased schedules around the end of year holidays.


WESTERN WHOLESALE PRICE ADJUSTMENTS
In the West, wholesale prices are down $.0225 for process, but up $.0750 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period December 20 - 24, 2021, issued weekly"
"Monterey Jack","Hard Products",12/20/2021,12/20/2021,"12/22/2021 09:55:06",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10 pounds","Mixed Lots (1000-5000 pounds)",2.24,2.515,,,N/A,"Demand for cheese is mixed; retail sales are steady while food service demand is declining. Contacts report that food service sales have softened as schools in the region are closing for winter break. International demand for cheese is strong, with contacts noting steady purchases of cheese for export to Asian markets. Deliveries continue to face delays in the region, due to port congestion and a shortage of truck drivers. Spot purchasers report no change in availability for either cheese barrels or blocks. Cheese market prices for both barrels and blocks have slid lower on the CME since last Wednesday. Some market participants are, reportedly, accepting lower prices to move loads before the end of the year. Cheesemakers say that milk is available for production in the region, though some are running decreased schedules around the end of year holidays.


WESTERN WHOLESALE PRICE ADJUSTMENTS
In the West, wholesale prices are down $.0225 for process, but up $.0750 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period December 20 - 24, 2021, issued weekly"
"Process American","Hard Products",12/20/2021,12/20/2021,"12/22/2021 09:55:06",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"5 pound Loaf","Mixed Lots (1000-5000 pounds)",1.7575,2.0125,,,N/A,"Demand for cheese is mixed; retail sales are steady while food service demand is declining. Contacts report that food service sales have softened as schools in the region are closing for winter break. International demand for cheese is strong, with contacts noting steady purchases of cheese for export to Asian markets. Deliveries continue to face delays in the region, due to port congestion and a shortage of truck drivers. Spot purchasers report no change in availability for either cheese barrels or blocks. Cheese market prices for both barrels and blocks have slid lower on the CME since last Wednesday. Some market participants are, reportedly, accepting lower prices to move loads before the end of the year. Cheesemakers say that milk is available for production in the region, though some are running decreased schedules around the end of year holidays.


WESTERN WHOLESALE PRICE ADJUSTMENTS
In the West, wholesale prices are down $.0225 for process, but up $.0750 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period December 20 - 24, 2021, issued weekly"
Swiss,"Hard Products",12/20/2021,12/20/2021,"12/22/2021 09:55:06",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"6-9 pound Cuts","Mixed Lots (1000-5000 pounds)",3.1175,3.5475,,,N/A,"Demand for cheese is mixed; retail sales are steady while food service demand is declining. Contacts report that food service sales have softened as schools in the region are closing for winter break. International demand for cheese is strong, with contacts noting steady purchases of cheese for export to Asian markets. Deliveries continue to face delays in the region, due to port congestion and a shortage of truck drivers. Spot purchasers report no change in availability for either cheese barrels or blocks. Cheese market prices for both barrels and blocks have slid lower on the CME since last Wednesday. Some market participants are, reportedly, accepting lower prices to move loads before the end of the year. Cheesemakers say that milk is available for production in the region, though some are running decreased schedules around the end of year holidays.


WESTERN WHOLESALE PRICE ADJUSTMENTS
In the West, wholesale prices are down $.0225 for process, but up $.0750 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period December 20 - 24, 2021, issued weekly"
