group,category,"report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,region,"sale Type",application,freight,quality,grade,"other Grades","price Unit","lot Desc",organic,origin,package,"volume Unit","price min","price max","mostly low price","mostly high price","report narrative","commodity narrative","secondary source info",methodology
Blue,"Hard Products",11/07/2022,11/07/2022,"11/09/2022 11:55:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",2.4875,3.6975,,,N/A,"As retailers have come closer to fulfilling holiday demand pipelines, more cheesemakers this week reported a slowdown in orders. For a few weeks, cheese curd and barrel cheese producers have suggested shifting processing into alternate varieties, as sales have seasonally slowed. Now, cheddar block and Italian style cheesemakers are reporting similar slowdowns, albeit some say orders are only slightly off from a notably busy recent run. Spot milk availability is in a relatively steady routine. Prices reported so far this week are as low as $1 under Class, but the slight premiums of recent weeks are also being noted. Cheese production rates vary from one plant to the next. 

Midwestern wholesale prices are down $.2700 for Swiss cuts, $.0150 for barrels and $.0200 for all other types.","The CME Group October monthly average price for barrels was $2.1285, compared to $2.0690 in September. The October average price for blocks was $2.0260, compared to $1.9548 in September. 

U.S. CHEESE AND CURD IMPORTS (USDA-FAS)
(Imports for Consumption)
                                           2022 Imports      % Change From
September Imports                          (Million Lb.)      1 Year Ago
  TOTAL Cheese and Curd (H.S. Code 0406)       38.6             -  2
  Cheese, Except Fresh (H.S. Code 040690)      32.2             -  7
  Fresh Cheese (H.S. Code 040610)               2.6             + 43
  Cheese, Processed (H.S. Code 040630)          2.3             + 31
  Cheese, Blue-Veined (H.S. Code 040640)        1.1             + 19

                                           2022 Imports      % Change From
                                           (Million Lb.)      1 Year Ago
TOTAL, JAN-SEP                                303.6             +  1
Imports - Country of Origin
1 Italy                                       62.3             +  4
2 France                                      36.2             + 20
3 Netherlands                                 26.6             -  2
4 Spain                                       15.7             +  9
5 Ireland                                     15.2             -  5

U.S. CHEESE AND CURD EXPORTS (USDA-FAS)
                  2022 Exports      % Change From 
                 (Million Lb.)       1 Year Ago
TOTAL, September     78.8              +  5

TOTAL, JAN-SEP      752.1              + 13
Exports - Destination Country
1 Mexico           205.6              + 18
2 South Korea      131.7              + 10
3 Japan             79.4              + 10
4 Australia         43.6              + 10
5 Panama            24.5              + 53","Information for the period November 7 - 11, 2022, issued weekly"
Brick,"Hard Products",11/07/2022,11/07/2022,"11/09/2022 11:55:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",2.2175,2.785,,,N/A,"As retailers have come closer to fulfilling holiday demand pipelines, more cheesemakers this week reported a slowdown in orders. For a few weeks, cheese curd and barrel cheese producers have suggested shifting processing into alternate varieties, as sales have seasonally slowed. Now, cheddar block and Italian style cheesemakers are reporting similar slowdowns, albeit some say orders are only slightly off from a notably busy recent run. Spot milk availability is in a relatively steady routine. Prices reported so far this week are as low as $1 under Class, but the slight premiums of recent weeks are also being noted. Cheese production rates vary from one plant to the next. 

Midwestern wholesale prices are down $.2700 for Swiss cuts, $.0150 for barrels and $.0200 for all other types.","The CME Group October monthly average price for barrels was $2.1285, compared to $2.0690 in September. The October average price for blocks was $2.0260, compared to $1.9548 in September. 

U.S. CHEESE AND CURD IMPORTS (USDA-FAS)
(Imports for Consumption)
                                           2022 Imports      % Change From
September Imports                          (Million Lb.)      1 Year Ago
  TOTAL Cheese and Curd (H.S. Code 0406)       38.6             -  2
  Cheese, Except Fresh (H.S. Code 040690)      32.2             -  7
  Fresh Cheese (H.S. Code 040610)               2.6             + 43
  Cheese, Processed (H.S. Code 040630)          2.3             + 31
  Cheese, Blue-Veined (H.S. Code 040640)        1.1             + 19

                                           2022 Imports      % Change From
                                           (Million Lb.)      1 Year Ago
TOTAL, JAN-SEP                                303.6             +  1
Imports - Country of Origin
1 Italy                                       62.3             +  4
2 France                                      36.2             + 20
3 Netherlands                                 26.6             -  2
4 Spain                                       15.7             +  9
5 Ireland                                     15.2             -  5

U.S. CHEESE AND CURD EXPORTS (USDA-FAS)
                  2022 Exports      % Change From 
                 (Million Lb.)       1 Year Ago
TOTAL, September     78.8              +  5

TOTAL, JAN-SEP      752.1              + 13
Exports - Destination Country
1 Mexico           205.6              + 18
2 South Korea      131.7              + 10
3 Japan             79.4              + 10
4 Australia         43.6              + 10
5 Panama            24.5              + 53","Information for the period November 7 - 11, 2022, issued weekly"
Cheddar,"Hard Products",11/07/2022,11/07/2022,"11/09/2022 11:55:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"40 pound Block","Mixed Lots (1000-5000 pounds)",1.94,2.4825,,,N/A,"As retailers have come closer to fulfilling holiday demand pipelines, more cheesemakers this week reported a slowdown in orders. For a few weeks, cheese curd and barrel cheese producers have suggested shifting processing into alternate varieties, as sales have seasonally slowed. Now, cheddar block and Italian style cheesemakers are reporting similar slowdowns, albeit some say orders are only slightly off from a notably busy recent run. Spot milk availability is in a relatively steady routine. Prices reported so far this week are as low as $1 under Class, but the slight premiums of recent weeks are also being noted. Cheese production rates vary from one plant to the next. 

Midwestern wholesale prices are down $.2700 for Swiss cuts, $.0150 for barrels and $.0200 for all other types.","The CME Group October monthly average price for barrels was $2.1285, compared to $2.0690 in September. The October average price for blocks was $2.0260, compared to $1.9548 in September. 

U.S. CHEESE AND CURD IMPORTS (USDA-FAS)
(Imports for Consumption)
                                           2022 Imports      % Change From
September Imports                          (Million Lb.)      1 Year Ago
  TOTAL Cheese and Curd (H.S. Code 0406)       38.6             -  2
  Cheese, Except Fresh (H.S. Code 040690)      32.2             -  7
  Fresh Cheese (H.S. Code 040610)               2.6             + 43
  Cheese, Processed (H.S. Code 040630)          2.3             + 31
  Cheese, Blue-Veined (H.S. Code 040640)        1.1             + 19

                                           2022 Imports      % Change From
                                           (Million Lb.)      1 Year Ago
TOTAL, JAN-SEP                                303.6             +  1
Imports - Country of Origin
1 Italy                                       62.3             +  4
2 France                                      36.2             + 20
3 Netherlands                                 26.6             -  2
4 Spain                                       15.7             +  9
5 Ireland                                     15.2             -  5

U.S. CHEESE AND CURD EXPORTS (USDA-FAS)
                  2022 Exports      % Change From 
                 (Million Lb.)       1 Year Ago
TOTAL, September     78.8              +  5

TOTAL, JAN-SEP      752.1              + 13
Exports - Destination Country
1 Mexico           205.6              + 18
2 South Korea      131.7              + 10
3 Japan             79.4              + 10
4 Australia         43.6              + 10
5 Panama            24.5              + 53","Information for the period November 7 - 11, 2022, issued weekly"
"Monterey Jack","Hard Products",11/07/2022,11/07/2022,"11/09/2022 11:55:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"10 pounds","Mixed Lots (1000-5000 pounds)",2.1925,2.54,,,N/A,"As retailers have come closer to fulfilling holiday demand pipelines, more cheesemakers this week reported a slowdown in orders. For a few weeks, cheese curd and barrel cheese producers have suggested shifting processing into alternate varieties, as sales have seasonally slowed. Now, cheddar block and Italian style cheesemakers are reporting similar slowdowns, albeit some say orders are only slightly off from a notably busy recent run. Spot milk availability is in a relatively steady routine. Prices reported so far this week are as low as $1 under Class, but the slight premiums of recent weeks are also being noted. Cheese production rates vary from one plant to the next. 

Midwestern wholesale prices are down $.2700 for Swiss cuts, $.0150 for barrels and $.0200 for all other types.","The CME Group October monthly average price for barrels was $2.1285, compared to $2.0690 in September. The October average price for blocks was $2.0260, compared to $1.9548 in September. 

U.S. CHEESE AND CURD IMPORTS (USDA-FAS)
(Imports for Consumption)
                                           2022 Imports      % Change From
September Imports                          (Million Lb.)      1 Year Ago
  TOTAL Cheese and Curd (H.S. Code 0406)       38.6             -  2
  Cheese, Except Fresh (H.S. Code 040690)      32.2             -  7
  Fresh Cheese (H.S. Code 040610)               2.6             + 43
  Cheese, Processed (H.S. Code 040630)          2.3             + 31
  Cheese, Blue-Veined (H.S. Code 040640)        1.1             + 19

                                           2022 Imports      % Change From
                                           (Million Lb.)      1 Year Ago
TOTAL, JAN-SEP                                303.6             +  1
Imports - Country of Origin
1 Italy                                       62.3             +  4
2 France                                      36.2             + 20
3 Netherlands                                 26.6             -  2
4 Spain                                       15.7             +  9
5 Ireland                                     15.2             -  5

U.S. CHEESE AND CURD EXPORTS (USDA-FAS)
                  2022 Exports      % Change From 
                 (Million Lb.)       1 Year Ago
TOTAL, September     78.8              +  5

TOTAL, JAN-SEP      752.1              + 13
Exports - Destination Country
1 Mexico           205.6              + 18
2 South Korea      131.7              + 10
3 Japan             79.4              + 10
4 Australia         43.6              + 10
5 Panama            24.5              + 53","Information for the period November 7 - 11, 2022, issued weekly"
Mozzarella,"Hard Products",11/07/2022,11/07/2022,"11/09/2022 11:55:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5-6 pounds","Mixed Lots (1000-5000 pounds)",2.0175,3.105,,,N/A,"As retailers have come closer to fulfilling holiday demand pipelines, more cheesemakers this week reported a slowdown in orders. For a few weeks, cheese curd and barrel cheese producers have suggested shifting processing into alternate varieties, as sales have seasonally slowed. Now, cheddar block and Italian style cheesemakers are reporting similar slowdowns, albeit some say orders are only slightly off from a notably busy recent run. Spot milk availability is in a relatively steady routine. Prices reported so far this week are as low as $1 under Class, but the slight premiums of recent weeks are also being noted. Cheese production rates vary from one plant to the next. 

Midwestern wholesale prices are down $.2700 for Swiss cuts, $.0150 for barrels and $.0200 for all other types.","The CME Group October monthly average price for barrels was $2.1285, compared to $2.0690 in September. The October average price for blocks was $2.0260, compared to $1.9548 in September. 

U.S. CHEESE AND CURD IMPORTS (USDA-FAS)
(Imports for Consumption)
                                           2022 Imports      % Change From
September Imports                          (Million Lb.)      1 Year Ago
  TOTAL Cheese and Curd (H.S. Code 0406)       38.6             -  2
  Cheese, Except Fresh (H.S. Code 040690)      32.2             -  7
  Fresh Cheese (H.S. Code 040610)               2.6             + 43
  Cheese, Processed (H.S. Code 040630)          2.3             + 31
  Cheese, Blue-Veined (H.S. Code 040640)        1.1             + 19

                                           2022 Imports      % Change From
                                           (Million Lb.)      1 Year Ago
TOTAL, JAN-SEP                                303.6             +  1
Imports - Country of Origin
1 Italy                                       62.3             +  4
2 France                                      36.2             + 20
3 Netherlands                                 26.6             -  2
4 Spain                                       15.7             +  9
5 Ireland                                     15.2             -  5

U.S. CHEESE AND CURD EXPORTS (USDA-FAS)
                  2022 Exports      % Change From 
                 (Million Lb.)       1 Year Ago
TOTAL, September     78.8              +  5

TOTAL, JAN-SEP      752.1              + 13
Exports - Destination Country
1 Mexico           205.6              + 18
2 South Korea      131.7              + 10
3 Japan             79.4              + 10
4 Australia         43.6              + 10
5 Panama            24.5              + 53","Information for the period November 7 - 11, 2022, issued weekly"
Muenster,"Hard Products",11/07/2022,11/07/2022,"11/09/2022 11:55:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",2.2175,2.785,,,N/A,"As retailers have come closer to fulfilling holiday demand pipelines, more cheesemakers this week reported a slowdown in orders. For a few weeks, cheese curd and barrel cheese producers have suggested shifting processing into alternate varieties, as sales have seasonally slowed. Now, cheddar block and Italian style cheesemakers are reporting similar slowdowns, albeit some say orders are only slightly off from a notably busy recent run. Spot milk availability is in a relatively steady routine. Prices reported so far this week are as low as $1 under Class, but the slight premiums of recent weeks are also being noted. Cheese production rates vary from one plant to the next. 

Midwestern wholesale prices are down $.2700 for Swiss cuts, $.0150 for barrels and $.0200 for all other types.","The CME Group October monthly average price for barrels was $2.1285, compared to $2.0690 in September. The October average price for blocks was $2.0260, compared to $1.9548 in September. 

U.S. CHEESE AND CURD IMPORTS (USDA-FAS)
(Imports for Consumption)
                                           2022 Imports      % Change From
September Imports                          (Million Lb.)      1 Year Ago
  TOTAL Cheese and Curd (H.S. Code 0406)       38.6             -  2
  Cheese, Except Fresh (H.S. Code 040690)      32.2             -  7
  Fresh Cheese (H.S. Code 040610)               2.6             + 43
  Cheese, Processed (H.S. Code 040630)          2.3             + 31
  Cheese, Blue-Veined (H.S. Code 040640)        1.1             + 19

                                           2022 Imports      % Change From
                                           (Million Lb.)      1 Year Ago
TOTAL, JAN-SEP                                303.6             +  1
Imports - Country of Origin
1 Italy                                       62.3             +  4
2 France                                      36.2             + 20
3 Netherlands                                 26.6             -  2
4 Spain                                       15.7             +  9
5 Ireland                                     15.2             -  5

U.S. CHEESE AND CURD EXPORTS (USDA-FAS)
                  2022 Exports      % Change From 
                 (Million Lb.)       1 Year Ago
TOTAL, September     78.8              +  5

TOTAL, JAN-SEP      752.1              + 13
Exports - Destination Country
1 Mexico           205.6              + 18
2 South Korea      131.7              + 10
3 Japan             79.4              + 10
4 Australia         43.6              + 10
5 Panama            24.5              + 53","Information for the period November 7 - 11, 2022, issued weekly"
"Process American","Hard Products",11/07/2022,11/07/2022,"11/09/2022 11:55:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pound Loaf","Mixed Lots (1000-5000 pounds)",1.9375,2.405,,,N/A,"As retailers have come closer to fulfilling holiday demand pipelines, more cheesemakers this week reported a slowdown in orders. For a few weeks, cheese curd and barrel cheese producers have suggested shifting processing into alternate varieties, as sales have seasonally slowed. Now, cheddar block and Italian style cheesemakers are reporting similar slowdowns, albeit some say orders are only slightly off from a notably busy recent run. Spot milk availability is in a relatively steady routine. Prices reported so far this week are as low as $1 under Class, but the slight premiums of recent weeks are also being noted. Cheese production rates vary from one plant to the next. 

Midwestern wholesale prices are down $.2700 for Swiss cuts, $.0150 for barrels and $.0200 for all other types.","The CME Group October monthly average price for barrels was $2.1285, compared to $2.0690 in September. The October average price for blocks was $2.0260, compared to $1.9548 in September. 

U.S. CHEESE AND CURD IMPORTS (USDA-FAS)
(Imports for Consumption)
                                           2022 Imports      % Change From
September Imports                          (Million Lb.)      1 Year Ago
  TOTAL Cheese and Curd (H.S. Code 0406)       38.6             -  2
  Cheese, Except Fresh (H.S. Code 040690)      32.2             -  7
  Fresh Cheese (H.S. Code 040610)               2.6             + 43
  Cheese, Processed (H.S. Code 040630)          2.3             + 31
  Cheese, Blue-Veined (H.S. Code 040640)        1.1             + 19

                                           2022 Imports      % Change From
                                           (Million Lb.)      1 Year Ago
TOTAL, JAN-SEP                                303.6             +  1
Imports - Country of Origin
1 Italy                                       62.3             +  4
2 France                                      36.2             + 20
3 Netherlands                                 26.6             -  2
4 Spain                                       15.7             +  9
5 Ireland                                     15.2             -  5

U.S. CHEESE AND CURD EXPORTS (USDA-FAS)
                  2022 Exports      % Change From 
                 (Million Lb.)       1 Year Ago
TOTAL, September     78.8              +  5

TOTAL, JAN-SEP      752.1              + 13
Exports - Destination Country
1 Mexico           205.6              + 18
2 South Korea      131.7              + 10
3 Japan             79.4              + 10
4 Australia         43.6              + 10
5 Panama            24.5              + 53","Information for the period November 7 - 11, 2022, issued weekly"
Swiss,"Hard Products",11/07/2022,11/07/2022,"11/09/2022 11:55:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"6-9 pound Cuts","Mixed Lots (1000-5000 pounds)",3.235,3.3375,,,N/A,"As retailers have come closer to fulfilling holiday demand pipelines, more cheesemakers this week reported a slowdown in orders. For a few weeks, cheese curd and barrel cheese producers have suggested shifting processing into alternate varieties, as sales have seasonally slowed. Now, cheddar block and Italian style cheesemakers are reporting similar slowdowns, albeit some say orders are only slightly off from a notably busy recent run. Spot milk availability is in a relatively steady routine. Prices reported so far this week are as low as $1 under Class, but the slight premiums of recent weeks are also being noted. Cheese production rates vary from one plant to the next. 

Midwestern wholesale prices are down $.2700 for Swiss cuts, $.0150 for barrels and $.0200 for all other types.","The CME Group October monthly average price for barrels was $2.1285, compared to $2.0690 in September. The October average price for blocks was $2.0260, compared to $1.9548 in September. 

U.S. CHEESE AND CURD IMPORTS (USDA-FAS)
(Imports for Consumption)
                                           2022 Imports      % Change From
September Imports                          (Million Lb.)      1 Year Ago
  TOTAL Cheese and Curd (H.S. Code 0406)       38.6             -  2
  Cheese, Except Fresh (H.S. Code 040690)      32.2             -  7
  Fresh Cheese (H.S. Code 040610)               2.6             + 43
  Cheese, Processed (H.S. Code 040630)          2.3             + 31
  Cheese, Blue-Veined (H.S. Code 040640)        1.1             + 19

                                           2022 Imports      % Change From
                                           (Million Lb.)      1 Year Ago
TOTAL, JAN-SEP                                303.6             +  1
Imports - Country of Origin
1 Italy                                       62.3             +  4
2 France                                      36.2             + 20
3 Netherlands                                 26.6             -  2
4 Spain                                       15.7             +  9
5 Ireland                                     15.2             -  5

U.S. CHEESE AND CURD EXPORTS (USDA-FAS)
                  2022 Exports      % Change From 
                 (Million Lb.)       1 Year Ago
TOTAL, September     78.8              +  5

TOTAL, JAN-SEP      752.1              + 13
Exports - Destination Country
1 Mexico           205.6              + 18
2 South Korea      131.7              + 10
3 Japan             79.4              + 10
4 Australia         43.6              + 10
5 Panama            24.5              + 53","Information for the period November 7 - 11, 2022, issued weekly"
Blue,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 11:55:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",2.5075,3.7175,,,N/A,"Cheese market tones are under some of the same bearish pressure that have impacted all dairy commodities in recent weeks. Both block and barrel prices slipped below $2 last week, and at midweek this week they are remaining there. Contacts say there are two potential silver linings: lower prices prompting more sales and a closure of the block/barrel price spread. Regionally, sales have not been a concern. Most cheese processors have been reporting somewhat strong sales, although process and curd producers have said orders have recently slowed down. Milk availability is similar to last week, if not slightly tighter. Contacts say offers are quiet, but Class III producers are actively seeking out milk loads. Cheese inventories are generally balanced. Some processors are shifting production to different varieties, as customer needs change seasonally. 

Midwestern wholesale prices are unchanged for Swiss cuts, but down $.1825 for barrels and $.0500 for all other types.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Brick,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 11:55:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",2.2375,2.805,,,N/A,"Cheese market tones are under some of the same bearish pressure that have impacted all dairy commodities in recent weeks. Both block and barrel prices slipped below $2 last week, and at midweek this week they are remaining there. Contacts say there are two potential silver linings: lower prices prompting more sales and a closure of the block/barrel price spread. Regionally, sales have not been a concern. Most cheese processors have been reporting somewhat strong sales, although process and curd producers have said orders have recently slowed down. Milk availability is similar to last week, if not slightly tighter. Contacts say offers are quiet, but Class III producers are actively seeking out milk loads. Cheese inventories are generally balanced. Some processors are shifting production to different varieties, as customer needs change seasonally. 

Midwestern wholesale prices are unchanged for Swiss cuts, but down $.1825 for barrels and $.0500 for all other types.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
