group,category,"report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,region,"sale Type",application,freight,quality,grade,"other Grades","price Unit","lot Desc",organic,origin,package,"volume Unit","price min","price max","mostly low price","mostly high price","report narrative","commodity narrative","secondary source info",methodology
Cheddar,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 14:25:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10 pound Cuts","Mixed Lots (1000-5000 pounds)",2.34,2.54,,,N/A,"Demand for cheese is steady in food service markets, though some stakeholders say retail demand is softening and below some previously forecasted levels. Export demand is strong as domestically produced loads are being sold at a discount to loads produced in international markets. Some export sellers say purchasers in Asia are looking to secure loads for Q2 2023 delivery. Market prices for barrels and blocks saw steep declines on the CME throughout last week, with prices for both falling below $2. Through the start of this week, prices have recovered somewhat but both remain down compared to this time last week. Some stakeholders attribute these lower prices to increased spot availability for both cheese barrels and blocks in recent weeks. Milk is available for cheesemakers to run steady production schedules. Some plant managers say labor shortages and delayed deliveries of production supplies continue to limit their ability to run full schedules.

In the West, wholesale prices are down $.1825 for process, and down $0.0500 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Cheddar,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 14:25:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"40 pound Block","Mixed Lots (1000-5000 pounds)",2.0925,2.5825,,,N/A,"Demand for cheese is steady in food service markets, though some stakeholders say retail demand is softening and below some previously forecasted levels. Export demand is strong as domestically produced loads are being sold at a discount to loads produced in international markets. Some export sellers say purchasers in Asia are looking to secure loads for Q2 2023 delivery. Market prices for barrels and blocks saw steep declines on the CME throughout last week, with prices for both falling below $2. Through the start of this week, prices have recovered somewhat but both remain down compared to this time last week. Some stakeholders attribute these lower prices to increased spot availability for both cheese barrels and blocks in recent weeks. Milk is available for cheesemakers to run steady production schedules. Some plant managers say labor shortages and delayed deliveries of production supplies continue to limit their ability to run full schedules.

In the West, wholesale prices are down $.1825 for process, and down $0.0500 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
"Monterey Jack","Hard Products",10/31/2022,10/31/2022,"11/02/2022 14:25:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10 pounds","Mixed Lots (1000-5000 pounds)",2.3275,2.6025,,,N/A,"Demand for cheese is steady in food service markets, though some stakeholders say retail demand is softening and below some previously forecasted levels. Export demand is strong as domestically produced loads are being sold at a discount to loads produced in international markets. Some export sellers say purchasers in Asia are looking to secure loads for Q2 2023 delivery. Market prices for barrels and blocks saw steep declines on the CME throughout last week, with prices for both falling below $2. Through the start of this week, prices have recovered somewhat but both remain down compared to this time last week. Some stakeholders attribute these lower prices to increased spot availability for both cheese barrels and blocks in recent weeks. Milk is available for cheesemakers to run steady production schedules. Some plant managers say labor shortages and delayed deliveries of production supplies continue to limit their ability to run full schedules.

In the West, wholesale prices are down $.1825 for process, and down $0.0500 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
"Process American","Hard Products",10/31/2022,10/31/2022,"11/02/2022 14:25:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"5 pound Loaf","Mixed Lots (1000-5000 pounds)",2.0775,2.2325,,,N/A,"Demand for cheese is steady in food service markets, though some stakeholders say retail demand is softening and below some previously forecasted levels. Export demand is strong as domestically produced loads are being sold at a discount to loads produced in international markets. Some export sellers say purchasers in Asia are looking to secure loads for Q2 2023 delivery. Market prices for barrels and blocks saw steep declines on the CME throughout last week, with prices for both falling below $2. Through the start of this week, prices have recovered somewhat but both remain down compared to this time last week. Some stakeholders attribute these lower prices to increased spot availability for both cheese barrels and blocks in recent weeks. Milk is available for cheesemakers to run steady production schedules. Some plant managers say labor shortages and delayed deliveries of production supplies continue to limit their ability to run full schedules.

In the West, wholesale prices are down $.1825 for process, and down $0.0500 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Swiss,"Hard Products",10/31/2022,10/31/2022,"11/02/2022 14:25:01",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"6-9 pound Cuts","Mixed Lots (1000-5000 pounds)",2.7975,4.2275,,,N/A,"Demand for cheese is steady in food service markets, though some stakeholders say retail demand is softening and below some previously forecasted levels. Export demand is strong as domestically produced loads are being sold at a discount to loads produced in international markets. Some export sellers say purchasers in Asia are looking to secure loads for Q2 2023 delivery. Market prices for barrels and blocks saw steep declines on the CME throughout last week, with prices for both falling below $2. Through the start of this week, prices have recovered somewhat but both remain down compared to this time last week. Some stakeholders attribute these lower prices to increased spot availability for both cheese barrels and blocks in recent weeks. Milk is available for cheesemakers to run steady production schedules. Some plant managers say labor shortages and delayed deliveries of production supplies continue to limit their ability to run full schedules.

In the West, wholesale prices are down $.1825 for process, and down $0.0500 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period October 31 -  November 4, 2022, issued weekly"
Cheddar,"Hard Products",10/24/2022,10/24/2022,"10/26/2022 14:25:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10 pound Cuts","Mixed Lots (1000-5000 pounds)",2.39,2.59,,,N/A,"In the West, retail demand for cheese is declining and remains below some stakeholders' expectations. This decline is, reportedly, due to higher grocery prices which are causing some retail customers to change their cheese purchasing habits. Meanwhile, stakeholders say food service demand for cheese is unchanged this week. Strong export demand is present, as contacts report continued interest from Asian purchasers who are securing loads for delivery into Q2 of next year. Cheese production is steady, though some plant managers say labor shortages and delayed deliveries of production supplies are preventing them from running full schedules. On October 25th cheese block loads traded at prices higher than barrels on the CME for the first time since early August. Contacts report recent increases in barrel production and spot availability have contributed to a $0.2250 decline in prices since last Wednesday. In that same time frame cheese block prices have decreased by $0.0525. Spot loads of cheese blocks are also available for purchasing.

In the West, wholesale prices are down $.0200 for process, but up $0.0075 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period October 24 - 28, 2022, issued weekly"
Cheddar,"Hard Products",10/24/2022,10/24/2022,"10/26/2022 14:25:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"40 pound Block","Mixed Lots (1000-5000 pounds)",2.1425,2.6325,,,N/A,"In the West, retail demand for cheese is declining and remains below some stakeholders' expectations. This decline is, reportedly, due to higher grocery prices which are causing some retail customers to change their cheese purchasing habits. Meanwhile, stakeholders say food service demand for cheese is unchanged this week. Strong export demand is present, as contacts report continued interest from Asian purchasers who are securing loads for delivery into Q2 of next year. Cheese production is steady, though some plant managers say labor shortages and delayed deliveries of production supplies are preventing them from running full schedules. On October 25th cheese block loads traded at prices higher than barrels on the CME for the first time since early August. Contacts report recent increases in barrel production and spot availability have contributed to a $0.2250 decline in prices since last Wednesday. In that same time frame cheese block prices have decreased by $0.0525. Spot loads of cheese blocks are also available for purchasing.

In the West, wholesale prices are down $.0200 for process, but up $0.0075 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period October 24 - 28, 2022, issued weekly"
"Monterey Jack","Hard Products",10/24/2022,10/24/2022,"10/26/2022 14:25:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"10 pounds","Mixed Lots (1000-5000 pounds)",2.3775,2.6525,,,N/A,"In the West, retail demand for cheese is declining and remains below some stakeholders' expectations. This decline is, reportedly, due to higher grocery prices which are causing some retail customers to change their cheese purchasing habits. Meanwhile, stakeholders say food service demand for cheese is unchanged this week. Strong export demand is present, as contacts report continued interest from Asian purchasers who are securing loads for delivery into Q2 of next year. Cheese production is steady, though some plant managers say labor shortages and delayed deliveries of production supplies are preventing them from running full schedules. On October 25th cheese block loads traded at prices higher than barrels on the CME for the first time since early August. Contacts report recent increases in barrel production and spot availability have contributed to a $0.2250 decline in prices since last Wednesday. In that same time frame cheese block prices have decreased by $0.0525. Spot loads of cheese blocks are also available for purchasing.

In the West, wholesale prices are down $.0200 for process, but up $0.0075 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period October 24 - 28, 2022, issued weekly"
"Process American","Hard Products",10/24/2022,10/24/2022,"10/26/2022 14:25:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"5 pound Loaf","Mixed Lots (1000-5000 pounds)",2.26,2.415,,,N/A,"In the West, retail demand for cheese is declining and remains below some stakeholders' expectations. This decline is, reportedly, due to higher grocery prices which are causing some retail customers to change their cheese purchasing habits. Meanwhile, stakeholders say food service demand for cheese is unchanged this week. Strong export demand is present, as contacts report continued interest from Asian purchasers who are securing loads for delivery into Q2 of next year. Cheese production is steady, though some plant managers say labor shortages and delayed deliveries of production supplies are preventing them from running full schedules. On October 25th cheese block loads traded at prices higher than barrels on the CME for the first time since early August. Contacts report recent increases in barrel production and spot availability have contributed to a $0.2250 decline in prices since last Wednesday. In that same time frame cheese block prices have decreased by $0.0525. Spot loads of cheese blocks are also available for purchasing.

In the West, wholesale prices are down $.0200 for process, but up $0.0075 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period October 24 - 28, 2022, issued weekly"
Swiss,"Hard Products",10/24/2022,10/24/2022,"10/26/2022 14:25:02",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1085,MD_DA840,"Cheese - Western U.S.",Final,Dairy,West,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,NA,"6-9 pound Cuts","Mixed Lots (1000-5000 pounds)",2.7975,4.2275,,,N/A,"In the West, retail demand for cheese is declining and remains below some stakeholders' expectations. This decline is, reportedly, due to higher grocery prices which are causing some retail customers to change their cheese purchasing habits. Meanwhile, stakeholders say food service demand for cheese is unchanged this week. Strong export demand is present, as contacts report continued interest from Asian purchasers who are securing loads for delivery into Q2 of next year. Cheese production is steady, though some plant managers say labor shortages and delayed deliveries of production supplies are preventing them from running full schedules. On October 25th cheese block loads traded at prices higher than barrels on the CME for the first time since early August. Contacts report recent increases in barrel production and spot availability have contributed to a $0.2250 decline in prices since last Wednesday. In that same time frame cheese block prices have decreased by $0.0525. Spot loads of cheese blocks are also available for purchasing.

In the West, wholesale prices are down $.0200 for process, but up $0.0075 for cheddar block, cuts and Monterey Jack. Swiss cut wholesale prices are unchanged from the previous week.",N/A,"Information for the period October 24 - 28, 2022, issued weekly"
