group,category,"report begin date","report end date","published date","market location name","market location city","market location state",commodity,"market type","market type category","slug id","slug name","report title","final ind",community,region,"sale Type",application,freight,quality,grade,"other Grades","price Unit","lot Desc",organic,origin,package,"volume Unit","price min","price max","mostly low price","mostly high price","report narrative","commodity narrative","secondary source info",methodology
Muenster,"Hard Products",12/31/2018,12/31/2018,"01/02/2019 11:39:14",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",1.735,2.16,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct","Cheese contacts in the Midwest report a number of plants are down for various reasons, particularly maintenance issues. Plant managers who have had a smooth holiday run are on increasingly busy schedules, some report scheduling seven-day workweeks. Others have reported continuing shifts in production, particularly away from curds this slow season. Milk was heavily discounted over the weekend and into the week. The spot milk price range was $2 to $4 under this week, although contacts suggest late last week brought even lower prices. Some cheesemakers suggest they are expecting discounts until mid-month, when bottling starts to pick up. Cheese demand has been steady to mixed. Regionally, pizza cheese producers have remained busy throughout the holiday season, while most other producers have experienced expected seasonal slowdowns. Cheese markets are quiet.    

Midwestern wholesale prices are unchanged for Swiss Cuts, down $.0250 for barrels and down $.0350 other types.",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
Mozzarella,"Hard Products",12/31/2018,12/31/2018,"01/02/2019 11:39:14",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5-6 pounds","Mixed Lots (1000-5000 pounds)",1.535,2.475,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct","Cheese contacts in the Midwest report a number of plants are down for various reasons, particularly maintenance issues. Plant managers who have had a smooth holiday run are on increasingly busy schedules, some report scheduling seven-day workweeks. Others have reported continuing shifts in production, particularly away from curds this slow season. Milk was heavily discounted over the weekend and into the week. The spot milk price range was $2 to $4 under this week, although contacts suggest late last week brought even lower prices. Some cheesemakers suggest they are expecting discounts until mid-month, when bottling starts to pick up. Cheese demand has been steady to mixed. Regionally, pizza cheese producers have remained busy throughout the holiday season, while most other producers have experienced expected seasonal slowdowns. Cheese markets are quiet.    

Midwestern wholesale prices are unchanged for Swiss Cuts, down $.0250 for barrels and down $.0350 other types.",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
"Monterey Jack","Hard Products",12/31/2018,12/31/2018,"01/02/2019 11:39:14",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"10 pounds","Mixed Lots (1000-5000 pounds)",1.71,1.915,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct","Cheese contacts in the Midwest report a number of plants are down for various reasons, particularly maintenance issues. Plant managers who have had a smooth holiday run are on increasingly busy schedules, some report scheduling seven-day workweeks. Others have reported continuing shifts in production, particularly away from curds this slow season. Milk was heavily discounted over the weekend and into the week. The spot milk price range was $2 to $4 under this week, although contacts suggest late last week brought even lower prices. Some cheesemakers suggest they are expecting discounts until mid-month, when bottling starts to pick up. Cheese demand has been steady to mixed. Regionally, pizza cheese producers have remained busy throughout the holiday season, while most other producers have experienced expected seasonal slowdowns. Cheese markets are quiet.    

Midwestern wholesale prices are unchanged for Swiss Cuts, down $.0250 for barrels and down $.0350 other types.",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
Cheddar,"Hard Products",12/31/2018,12/31/2018,"01/02/2019 11:39:14",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"40 pound Block","Mixed Lots (1000-5000 pounds)",1.4625,1.8575,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct","Cheese contacts in the Midwest report a number of plants are down for various reasons, particularly maintenance issues. Plant managers who have had a smooth holiday run are on increasingly busy schedules, some report scheduling seven-day workweeks. Others have reported continuing shifts in production, particularly away from curds this slow season. Milk was heavily discounted over the weekend and into the week. The spot milk price range was $2 to $4 under this week, although contacts suggest late last week brought even lower prices. Some cheesemakers suggest they are expecting discounts until mid-month, when bottling starts to pick up. Cheese demand has been steady to mixed. Regionally, pizza cheese producers have remained busy throughout the holiday season, while most other producers have experienced expected seasonal slowdowns. Cheese markets are quiet.    

Midwestern wholesale prices are unchanged for Swiss Cuts, down $.0250 for barrels and down $.0350 other types.",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
Brick,"Hard Products",12/31/2018,12/31/2018,"01/02/2019 11:39:14",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",1.735,2.16,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct","Cheese contacts in the Midwest report a number of plants are down for various reasons, particularly maintenance issues. Plant managers who have had a smooth holiday run are on increasingly busy schedules, some report scheduling seven-day workweeks. Others have reported continuing shifts in production, particularly away from curds this slow season. Milk was heavily discounted over the weekend and into the week. The spot milk price range was $2 to $4 under this week, although contacts suggest late last week brought even lower prices. Some cheesemakers suggest they are expecting discounts until mid-month, when bottling starts to pick up. Cheese demand has been steady to mixed. Regionally, pizza cheese producers have remained busy throughout the holiday season, while most other producers have experienced expected seasonal slowdowns. Cheese markets are quiet.    

Midwestern wholesale prices are unchanged for Swiss Cuts, down $.0250 for barrels and down $.0350 other types.",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
Swiss,"Hard Products",12/31/2018,12/31/2018,"01/02/2019 11:39:14",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"6-9 pound Cuts","Mixed Lots (1000-5000 pounds)",2.7525,2.87,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct","Cheese contacts in the Midwest report a number of plants are down for various reasons, particularly maintenance issues. Plant managers who have had a smooth holiday run are on increasingly busy schedules, some report scheduling seven-day workweeks. Others have reported continuing shifts in production, particularly away from curds this slow season. Milk was heavily discounted over the weekend and into the week. The spot milk price range was $2 to $4 under this week, although contacts suggest late last week brought even lower prices. Some cheesemakers suggest they are expecting discounts until mid-month, when bottling starts to pick up. Cheese demand has been steady to mixed. Regionally, pizza cheese producers have remained busy throughout the holiday season, while most other producers have experienced expected seasonal slowdowns. Cheese markets are quiet.    

Midwestern wholesale prices are unchanged for Swiss Cuts, down $.0250 for barrels and down $.0350 other types.",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
Blue,"Hard Products",12/31/2018,12/31/2018,"01/02/2019 11:39:14",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",2.0025,3.0725,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct","Cheese contacts in the Midwest report a number of plants are down for various reasons, particularly maintenance issues. Plant managers who have had a smooth holiday run are on increasingly busy schedules, some report scheduling seven-day workweeks. Others have reported continuing shifts in production, particularly away from curds this slow season. Milk was heavily discounted over the weekend and into the week. The spot milk price range was $2 to $4 under this week, although contacts suggest late last week brought even lower prices. Some cheesemakers suggest they are expecting discounts until mid-month, when bottling starts to pick up. Cheese demand has been steady to mixed. Regionally, pizza cheese producers have remained busy throughout the holiday season, while most other producers have experienced expected seasonal slowdowns. Cheese markets are quiet.    

Midwestern wholesale prices are unchanged for Swiss Cuts, down $.0250 for barrels and down $.0350 other types.",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
"Process American","Hard Products",12/31/2018,12/31/2018,"01/02/2019 11:39:14",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pound Loaf","Mixed Lots (1000-5000 pounds)",1.3775,1.7375,,,"Special Announcement:

     ***NOTICE:  This should read Report 1, all other information is correct","Cheese contacts in the Midwest report a number of plants are down for various reasons, particularly maintenance issues. Plant managers who have had a smooth holiday run are on increasingly busy schedules, some report scheduling seven-day workweeks. Others have reported continuing shifts in production, particularly away from curds this slow season. Milk was heavily discounted over the weekend and into the week. The spot milk price range was $2 to $4 under this week, although contacts suggest late last week brought even lower prices. Some cheesemakers suggest they are expecting discounts until mid-month, when bottling starts to pick up. Cheese demand has been steady to mixed. Regionally, pizza cheese producers have remained busy throughout the holiday season, while most other producers have experienced expected seasonal slowdowns. Cheese markets are quiet.    

Midwestern wholesale prices are unchanged for Swiss Cuts, down $.0250 for barrels and down $.0350 other types.",N/A,"Information for the period December 31, 2018 -  January 4, 2019, issued weekly"
Muenster,"Hard Products",12/24/2018,12/24/2018,"12/26/2018 11:48:24",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5 pounds","Mixed Lots (1000-5000 pounds)",1.77,2.195,,,N/A,"With the exception of some minor maintenance setbacks, cheese production has been somewhat busy during the holiday week. Cheese plant managers report holiday-priced milk is flowing in, from flat to $4 under Class. Cheese demand has met expectations in general, within the Midwest. Some plant managers report current stocks are minimal, while others relay shifting production away from slower selling varieties, including curds. Some Midwestern cheese contacts are concerned about the number of dairy farms closing after feed rations dry up, particularly more remote and/or rural cheese operations with milk supplies coming from smaller, nearby dairy farms. Cheese markets have regained some momentum they lost during the fall. However, current market tones are less-than-bullish as stocks outweigh demand, nationally.

Midwestern wholesale prices are unchanged for Swiss Cuts and up $.0450 for all other types.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/21/2018 to 12/27/2018
Cheese 8 oz.Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
 Organic                n.a.          $4.99         n.a.
 Conventional           $2.19          $2.06        $2.20

Regional (Conventional)  Wtd. Ave.       Low          High
Midwest                $1.71          $0.99         $2.00
South Central          $1.98          $1.66         $2.50

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
 Organic                n.a.           n.a.         n.a.
 Conventional           $2.07          $2.13        $2.08

Regional (Conventional)  Wtd. Ave.        Low         High
Midwest                $1.96          $0.99         $3.19
South Central          $2.12          $1.66         $2.50","Cold Storage – Cheese Summary               
Released December 21, 2018, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA).

                                                                11/30/18
                 Stocks in all Warehouses (1,000 pounds)    as a percent of
Natural Cheese          11/30/17    10/31/18    11/30/18  11/30/17  10/31/18
Total natural cheese   1,258,630   1,370,107   1,352,815    107        99
                         
American, total          733,378     811,399     803,352    110        99
New England               63,112      77,066      66,598    106        86
Middle Atlantic           62,134      64,001      71,891    116       112
East North Central       305,905     330,830     325,303    106        98
West North Central       110,829     137,928     130,986    118        95
South Atlantic               632       1,093         961    152        88
East South Central        12,663      17,218      16,649    131        97
West South Central        10,530       5,845       5,933     56       102
Mountain                  54,801      63,388      66,721    122       105
Pacific                  112,772     114,030     118,310    105       104
                         
Swiss, total              24,933      29,882      28,972    116        97
                         
Other, total             500,319     528,826     520,491    104        98
New England                  882         908         636     72        70
Middle Atlantic           11,429      15,343      12,747    112        83
East North Central       328,774     362,399     358,768    109        99
West North Central        44,255      44,535      44,628    101       100
South Atlantic            29,600      23,693      21,542     73        91
East South Central        19,079      17,474      15,792     83        90
West South Central         1,112       2,902       2,390    215        82
Mountain                   7,466       2,218       2,375     32       107
Pacific                   57,722      59,354      61,613    107       104


November Records           Record High           Record Low
                     (1000 pounds)      Year  (1000 pounds)     Year
American               1,110,607        1983      25,625        1918
Swiss                     30,906        2012         845        1944
Other                    520,491        2018       2,473        1917
Total Natural Cheese   1,352,815        2018      37,473        1918","Information for the period December 24 - 28, 2018, issued weekly"
Mozzarella,"Hard Products",12/24/2018,12/24/2018,"12/26/2018 11:48:24",N/A,N/A,N/A,Cheese,"Point of Sale - Dairy","Dairy Market",1083,MD_DA830,"Cheese - Midwestern U.S.",Final,Dairy,Wisconsin,Wholesale,Domestic,Delivered,N/A,N/A,N/A,"Dollars per Pound",,N/A,N/A,"5-6 pounds","Mixed Lots (1000-5000 pounds)",1.57,2.51,,,N/A,"With the exception of some minor maintenance setbacks, cheese production has been somewhat busy during the holiday week. Cheese plant managers report holiday-priced milk is flowing in, from flat to $4 under Class. Cheese demand has met expectations in general, within the Midwest. Some plant managers report current stocks are minimal, while others relay shifting production away from slower selling varieties, including curds. Some Midwestern cheese contacts are concerned about the number of dairy farms closing after feed rations dry up, particularly more remote and/or rural cheese operations with milk supplies coming from smaller, nearby dairy farms. Cheese markets have regained some momentum they lost during the fall. However, current market tones are less-than-bullish as stocks outweigh demand, nationally.

Midwestern wholesale prices are unchanged for Swiss Cuts and up $.0450 for all other types.

National Retail Report Dairy – Cheese Summary 
Advertised Prices at Major Retail Supermarket Outlets ending during the period of 12/21/2018 to 12/27/2018
Cheese 8 oz.Blocks             Weighted Average Price 
National               This Period    Last Week    Last Year
 Organic                n.a.          $4.99         n.a.
 Conventional           $2.19          $2.06        $2.20

Regional (Conventional)  Wtd. Ave.       Low          High
Midwest                $1.71          $0.99         $2.00
South Central          $1.98          $1.66         $2.50

Cheese 8 oz. Shred             Weighted Average Price
National               This Period    Last Week    Last Year
 Organic                n.a.           n.a.         n.a.
 Conventional           $2.07          $2.13        $2.08

Regional (Conventional)  Wtd. Ave.        Low         High
Midwest                $1.96          $0.99         $3.19
South Central          $2.12          $1.66         $2.50","Cold Storage – Cheese Summary               
Released December 21, 2018, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA).

                                                                11/30/18
                 Stocks in all Warehouses (1,000 pounds)    as a percent of
Natural Cheese          11/30/17    10/31/18    11/30/18  11/30/17  10/31/18
Total natural cheese   1,258,630   1,370,107   1,352,815    107        99
                         
American, total          733,378     811,399     803,352    110        99
New England               63,112      77,066      66,598    106        86
Middle Atlantic           62,134      64,001      71,891    116       112
East North Central       305,905     330,830     325,303    106        98
West North Central       110,829     137,928     130,986    118        95
South Atlantic               632       1,093         961    152        88
East South Central        12,663      17,218      16,649    131        97
West South Central        10,530       5,845       5,933     56       102
Mountain                  54,801      63,388      66,721    122       105
Pacific                  112,772     114,030     118,310    105       104
                         
Swiss, total              24,933      29,882      28,972    116        97
                         
Other, total             500,319     528,826     520,491    104        98
New England                  882         908         636     72        70
Middle Atlantic           11,429      15,343      12,747    112        83
East North Central       328,774     362,399     358,768    109        99
West North Central        44,255      44,535      44,628    101       100
South Atlantic            29,600      23,693      21,542     73        91
East South Central        19,079      17,474      15,792     83        90
West South Central         1,112       2,902       2,390    215        82
Mountain                   7,466       2,218       2,375     32       107
Pacific                   57,722      59,354      61,613    107       104


November Records           Record High           Record Low
                     (1000 pounds)      Year  (1000 pounds)     Year
American               1,110,607        1983      25,625        1918
Swiss                     30,906        2012         845        1944
Other                    520,491        2018       2,473        1917
Total Natural Cheese   1,352,815        2018      37,473        1918","Information for the period December 24 - 28, 2018, issued weekly"
